question_id,answer,correct
0,A,False
0,A,False
0,A,False
0,A,False
0,A,False
0,A,False
0,A,False
0,A,False
0,A,False
0,A,False
0,A,False
0,A,False
0,A,False
0,A,False
0,A,False
0,A,False
0,A,False
0,A,False
0,A,False
0,B,False
1,D,True
1,D,True
1,D,True
1,D,True
1,D,True
1,D,True
1,D,True
1,D,True
1,D,True
1,D,True
1,D,True
1,D,True
1,D,True
1,D,True
1,D,True
1,D,True
1,D,True
1,D,True
1,D,True
1,D,True
2,C,True
2,C,True
2,D,False
2,C,True
2,C,True
2,D,False
2,D,False
2,C,True
2,C,True
2,C,True
2,C,True
2,C,True
2,C,True
2,C,True
2,C,True
2,C,True
2,D,False
2,C,True
2,C,True
2,C,True
3,D,False
3,D,False
3,D,False
3,D,False
3,D,False
3,D,False
3,D,False
3,D,False
3,D,False
3,D,False
3,D,False
3,D,False
3,D,False
3,D,False
3,D,False
3,D,False
3,D,False
3,D,False
3,D,False
3,D,False
4,B,False
4,B,False
4,B,False
4,B,False
4,B,False
4,B,False
4,B,False
4,B,False
4,B,False
4,B,False
4,B,False
4,B,False
4,B,False
4,B,False
4,B,False
4,B,False
4,B,False
4,B,False
4,B,False
4,B,False
5,B,False
5,B,False
5,B,False
5,B,False
5,B,False
5,B,False
5,B,False
5,B,False
5,B,False
5,B,False
5,B,False
5,B,False
5,B,False
5,B,False
5,B,False
5,B,False
5,B,False
5,B,False
5,B,False
5,B,False
6,C,True
6,C,True
6,C,True
6,C,True
6,C,True
6,C,True
6,C,True
6,C,True
6,C,True
6,C,True
6,C,True
6,C,True
6,C,True
6,C,True
6,C,True
6,C,True
6,C,True
6,C,True
6,C,True
6,C,True
7,D,True
7,D,True
7,D,True
7,D,True
7,D,True
7,D,True
7,D,True
7,D,True
7,D,True
7,D,True
7,D,True
7,D,True
7,D,True
7,D,True
7,D,True
7,D,True
7,D,True
7,D,True
7,D,True
7,D,True
8,C,True
8,C,True
8,C,True
8,C,True
8,C,True
8,C,True
8,C,True
8,C,True
8,C,True
8,C,True
8,C,True
8,C,True
8,C,True
8,C,True
8,C,True
8,C,True
8,C,True
8,C,True
8,C,True
8,C,True
9,A,False
9,A,False
9,A,False
9,A,False
9,A,False
9,A,False
9,A,False
9,A,False
9,A,False
9,A,False
9,A,False
9,A,False
9,A,False
9,A,False
9,A,False
9,A,False
9,A,False
9,A,False
9,A,False
9,A,False
10,A,False
10,A,False
10,A,False
10,A,False
10,A,False
