question_id,answer,correct
0,B,True
0,B,True
0,B,True
0,B,True
0,B,True
0,B,True
0,B,True
0,B,True
0,B,True
0,B,True
0,B,True
0,B,True
0,B,True
0,B,True
0,B,True
0,B,True
0,B,True
0,B,True
0,B,True
0,B,True
1,"A, B",True
1,,False
1,,False
1,,False
1,,False
1,,False
1,"A, B",True
1,A,True
1,,False
1,,False
1,,False
1,,False
1,,False
1,"A, B",True
1,"A, B",True
1,,False
1,"A, B",True
1,,False
1,,False
1,,False
2,,False
2,,False
2,A,True
2,,False
2,,False
2,,False
2,,False
2,,False
2,,False
2,,False
2,,False
2,,False
2,,False
2,,False
2,,False
2,,False
2,,False
2,,False
2,,False
2,B,False
3,B,True
3,B,True
3,B,True
3,B,True
3,B,True
3,B,True
3,B,True
3,B,True
3,B,True
3,B,True
3,B,True
3,B,True
3,B,True
3,B,True
3,B,True
3,B,True
3,B,True
3,B,True
3,B,True
3,B,True
4,,False
4,,False
4,,False
4,,False
4,A,True
4,,False
4,,False
4,,False
4,,False
4,,False
4,,False
4,,False
4,,False
4,,False
4,,False
4,,False
4,,False
4,,False
4,"A, B",True
4,,False
5,A,False
5,A,False
5,A,False
5,A,False
5,A,False
5,A,False
5,A,False
5,A,False
5,A,False
5,A,False
5,A,False
5,A,False
5,A,False
5,A,False
5,A,False
5,A,False
5,A,False
5,A,False
5,A,False
5,A,False
6,,False
6,,False
6,A,True
6,A,True
6,"A, B",True
6,,False
6,,False
6,,False
6,,False
6,,False
6,,False
6,,False
6,,False
6,,False
6,"A, B",True
6,,False
6,,False
6,"A, B",True
6,,False
6,,False
7,A,True
7,A,True
7,A,True
7,A,True
7,A,True
7,A,True
7,A,True
7,A,True
7,A,True
7,A,True
7,A,True
7,A,True
7,A,True
7,A,True
7,A,True
7,A,True
7,A,True
7,A,True
7,A,True
7,A,True
8,A,True
8,A,True
8,A,True
8,A,True
8,A,True
8,A,True
8,A,True
8,A,True
8,A,True
8,A,True
8,A,True
8,A,True
8,A,True
8,A,True
8,A,True
8,A,True
8,A,True
8,A,True
8,A,True
8,A,True
9,,False
9,,False
9,,False
9,,False
9,,False
9,,False
9,,False
9,,False
9,,False
9,,False
9,,False
9,,False
9,,False
9,,False
9,,False
9,,False
9,,False
9,B,True
9,,False
9,,False
10,B,True
10,B,True
10,B,True
10,B,True
10,B,True
10,B,True
10,B,True
10,B,True
10,B,True
10,B,True
10,B,True
10,B,True
10,B,True
10,B,True
10,B,True
10,B,True
10,B,True
10,B,True
10,B,True
10,B,True
11,,False
11,,False
11,,False
11,,False
11,,False
11,,False
11,,False
11,,False
11,,False
11,,False
11,,False
11,,False
11,,False
11,,False
11,,False
11,,False
11,,False
11,,False
11,B,True
11,,False
12,A,True
12,A,True
12,A,True
12,A,True
12,A,True
12,A,True
12,A,True
12,A,True
12,A,True
12,A,True
12,A,True
12,A,True
12,A,True
12,A,True
12,A,True
12,A,True
12,A,True
12,A,True
12,A,True
12,A,True
13,,False
13,,False
13,,False
13,,False
13,,False
13,,False
13,,False
13,,False
13,,False
13,B,False
13,,False
13,,False
13,,False
13,,False
13,,False
13,,False
13,,False
13,B,False
13,B,False
13,,False
14,B,True
14,B,True
14,B,True
14,B,True
14,B,True
14,B,True
14,B,True
14,B,True
14,B,True
14,B,True
14,B,True
14,B,True
14,B,True
14,B,True
14,B,True
14,B,True
14,B,True
14,B,True
14,B,True
14,B,True
15,B,False
15,,False
15,,False
15,,False
15,A,True
15,,False
15,,False
15,,False
15,B,False
15,,False
15,,False
15,,False
15,,False
15,"A, B, C",True
15,,False
15,,False
15,,False
15,,False
15,,False
15,"A, B",True
16,,False
16,,False
16,,False
16,B,True
16,,False
16,,False
16,,False
16,,False
16,,False
16,,False
16,,False
16,,False
16,,False
16,,False
16,,False
16,,False
16,,False
16,,False
16,,False
16,,False
17,B,True
17,B,True
17,B,True
17,B,True
17,B,True
17,B,True
17,B,True
17,B,True
17,B,True
17,B,True
17,B,True
17,B,True
17,B,True
17,B,True
17,B,True
17,B,True
17,B,True
17,B,True
17,B,True
17,B,True
18,A,True
18,A,True
18,A,True
18,A,True
18,A,True
18,A,True
18,A,True
18,A,True
18,A,True
18,A,True
18,A,True
18,A,True
18,A,True
18,A,True
18,A,True
18,A,True
18,A,True
18,A,True
18,A,True
18,A,True
19,,False
19,,False
19,A,True
19,,False
19,,False
19,A,True
19,A,True
19,,False
19,A,True
19,,False
19,,False
19,,False
19,,False
19,,False
19,A,True
19,A,True
19,,False
19,A,True
19,,False
19,,False
20,,False
20,,False
20,,False
20,,False
20,,False
20,,False
20,,False
20,,False
20,,False
20,,False
20,,False
20,,False
20,,False
20,,False
20,"A, B",True
20,,False
20,,False
20,,False
20,,False
20,,False
21,A,False
21,A,False
21,A,False
21,A,False
21,A,False
21,A,False
21,A,False
21,A,False
21,A,False
21,A,False
21,A,False
21,A,False
21,A,False
21,A,False
21,A,False
21,A,False
21,A,False
21,A,False
21,A,False
21,A,False
22,,False
22,,False
22,,False
