question_id,answer,correct
1,chat,True
1,chat,True
1,chat,True
1,chat,True
1,chat,True
1,chat,True
1,chat,True
1,chat,True
1,no,False
1,no,False
1,no,False
1,no,False
1,chat,True
1,chat,True
1,chat,True
1,chat,True
1,chat,True
1,no,False
1,chat,True
1,chat,True
2,rice,True
2,rice,True
2,fit,False
2,fit,False
2,fit,False
2,rice,True
2,fit,False
2,rice,True
2,fit,False
2,fit,False
2,fit,False
2,fit,False
2,rice,True
2,rice,True
2,rice,True
2,fit,False
2,rice,True
2,rice,True
2,rice,True
2,rice,True
3,fact,False
3,fact,False
3,fact,False
3,fact,False
3,fact,False
3,fact,False
3,fact,False
3,fact,False
3,fact,False
3,fact,False
3,fact,False
3,fact,False
3,fact,False
3,fact,False
3,fact,False
3,fact,False
3,fact,False
3,fact,False
3,fact,False
3,fact,False
4,reason,True
4,reason,True
4,reason,True
4,reason,True
4,reason,True
4,,False
4,like,False
4,reason,True
4,reason,True
4,reason,True
4,like,False
4,,False
4,,False
4,,False
4,,False
4,reason,True
4,,False
4,,False
4,reason,True
4,reason,True
5,roast,True
5,roast,True
5,want,False
5,roast,True
5,roast,True
5,want,False
5,roast,True
5,roast,True
5,roast,True
5,want,False
5,want,False
5,roast,True
5,roast,True
5,want,False
5,want,False
5,want,False
5,want,False
5,roast,True
5,roast,True
5,roast,True
6,,False
6,,False
6,,False
6,,False
6,uniform,True
6,,False
6,,False
6,,False
6,,False
6,,False
6,,False
6,,False
6,,False
6,,False
6,,False
6,,False
6,each,False
6,each,False
6,,False
6,,False
7,steal,False
7,steal,False
7,steal,False
7,steal,False
7,steal,False
7,steal,False
7,steal,False
7,steal,False
7,steal,False
7,steal,False
7,steal,False
7,steal,False
7,steal,False
7,steal,False
7,steal,False
7,steal,False
7,steal,False
7,steal,False
7,steal,False
7,steal,False
8,cola,False
8,cola,False
8,cola,False
8,cola,False
8,cola,False
8,cola,False
8,cola,False
8,cola,False
8,cola,False
8,cola,False
8,cola,False
8,cola,False
8,cola,False
8,cola,False
8,cola,False
8,cola,False
8,cola,False
8,cola,False
8,cola,False
8,cola,False
9,side,False
9,side,False
9,side,False
9,side,False
9,side,False
9,side,False
9,side,False
9,side,False
9,side,False
9,side,False
9,side,False
9,side,False
9,side,False
9,side,False
9,side,False
9,side,False
9,side,False
9,side,False
9,side,False
9,side,False
10,mix,False
10,mix,False
10,mix,False
10,mix,False
10,mix,False
10,mix,False
10,mix,False
10,mix,False
10,mix,False
10,mix,False
10,mix,False
10,mix,False
10,mix,False
10,mix,False
10,mix,False
10,mix,False
10,mix,False
10,mix,False
10,mix,False
10,mix,False
11,stadium,True
11,stadium,True
11,stadium,True
11,stadium,True
11,stadium,True
11,stadium,True
11,stadium,True
11,stadium,True
11,stadium,True
11,stadium,True
11,stadium,True
11,stadium,True
11,stadium,True
11,stadium,True
11,stadium,True
11,stadium,True
11,stadium,True
11,stadium,True
11,stadium,True
11,stadium,True
12,yet,False
12,yet,False
12,dish,True
12,yet,False
12,dish,True
12,dish,True
12,yet,False
12,dish,True
12,dish,True
12,yet,False
12,dish,True
12,dish,True
12,dish,True
12,yet,False
12,dish,True
12,yet,False
12,dish,True
12,yet,False
12,dish,True
12,dish,True
13,face,False
13,face,False
13,face,False
13,about,True
13,face,False
13,face,False
13,about,True
13,face,False
13,about,True
13,about,True
13,about,True
13,about,True
13,face,False
13,about,True
13,face,False
13,about,True
13,face,False
13,about,True
13,about,True
13,about,True
14,table,True
14,table,True
14,table,True
14,table,True
14,table,True
14,table,True
14,table,True
14,table,True
14,table,True
14,table,True
14,table,True
14,table,True
14,table,True
14,table,True
14,table,True
14,table,True
14,table,True
14,table,True
14,table,True
14,table,True
15,,False
15,neighbor,True
15,,False
15,neighbor,True
15,,False
15,neighbor,True
15,neighbor,True
15,,False
15,,False
15,,False
15,,False
15,,False
15,neighbor,True
15,neighbor,True
15,,False
15,neighbor,True
15,neighbor,True
15,,False
15,,False
15,,False
16,policeman,True
16,war,False
16,war,False
16,war,False
16,war,False
16,war,False
16,war,False
16,war,False
16,war,False
16,war,False
16,war,False
16,war,False
16,war,False
16,war,False
16,war,False
16,war,False
16,war,False
16,war,False
16,war,False
16,war,False
17,question,True
17,question,True
17,question,True
17,question,True
17,question,True
17,question,True
17,question,True
17,question,True
17,question,True
17,question,True
17,question,True
17,question,True
17,question,True
17,question,True
17,question,True
17,question,True
17,question,True
17,question,True
17,question,True
17,question,True
18,chain,True
18,chain,True
18,chain,True
18,bed,False
18,bed,False
18,chain,True
18,chain,True
18,chain,True
18,chain,True
18,chain,True
18,chain,True
18,bed,False
18,chain,True
18,chain,True
18,chain,True
18,chain,True
18,chain,True
18,chain,True
18,chain,True
18,chain,True
19,by,False
19,by,False
19,by,False
19,by,False
19,by,False
19,skirt,True
19,skirt,True
19,skirt,True
19,skirt,True
19,skirt,True
19,by,False
19,skirt,True
19,by,False
19,skirt,True
19,skirt,True
19,skirt,True
19,by,False
19,skirt,True
19,by,False
19,by,False
20,final,True
20,final,True
20,final,True
20,final,True
20,final,True
20,,False
20,wash,False
20,final,True
20,final,True
20,,False
20,final,True
20,final,True
20,wash,False
20,final,True
20,final,True
20,wash,False
20,final,True
20,final,True
20,final,True
20,final,True
21,who,False
21,who,False
21,home,True
21,who,False
21,who,False
21,home,True
21,who,False
21,home,True
21,who,False
21,home,True
21,who,False
21,home,True
21,who,False
21,who,False
21,home,True
21,,False
21,who,False
21,who,False
21,who,False
21,home,True
22,those,True
22,those,True
22,those,True
22,those,True
22,those,True
22,those,True
22,those,True
22,those,True
22,those,True
22,those,True
22,those,True
22,those,True
22,those,True
22,those,True
22,those,True
22,those,True
22,those,True
22,those,True
22,those,True
22,those,True
23,,False
23,reading,True
