question_id,answer,correct
0,C,True
0,,False
0,D,False
0,,False
0,D,False
0,D,False
0,,False
0,D,False
0,C,True
0,C,True
0,A,False
0,C,True
0,,False
0,"A, B",False
0,A,False
0,D,False
0,,False
0,,False
0,C,True
0,,False
1,D,True
1,D,True
1,D,True
1,D,True
1,D,True
1,D,True
1,D,True
1,D,True
1,D,True
1,D,True
1,D,True
1,D,True
1,D,True
1,D,True
1,D,True
1,D,True
1,D,True
1,D,True
1,D,True
1,D,True
2,A,False
2,A,False
2,C,True
2,C,True
2,A,False
2,C,True
2,C,True
2,C,True
2,D,False
2,"A, B",False
2,A,False
2,C,True
2,,False
2,C,True
2,C,True
2,D,False
2,C,True
2,D,False
2,,False
2,C,True
3,B,False
3,B,False
3,B,False
3,B,False
3,B,False
3,B,False
3,B,False
3,B,False
3,B,False
3,B,False
3,B,False
3,B,False
3,B,False
3,B,False
3,B,False
3,B,False
3,B,False
3,B,False
3,B,False
3,B,False
4,C,True
4,C,True
4,D,False
4,,False
4,A,False
4,C,True
4,,False
4,A,False
4,C,True
4,C,True
4,D,False
4,D,False
4,C,True
4,D,False
4,,False
4,D,False
4,D,False
4,C,True
4,,False
4,D,False
5,C,True
5,C,True
5,C,True
5,C,True
5,C,True
5,D,False
5,D,False
5,C,True
5,D,False
5,D,False
5,D,False
5,D,False
5,D,False
5,C,True
5,D,False
5,D,False
5,C,True
5,D,False
5,D,False
5,D,False
6,C,True
6,D,False
6,C,True
6,C,True
6,D,False
6,C,True
6,C,True
6,D,False
6,C,True
6,D,False
6,C,True
6,D,False
6,C,True
6,D,False
6,C,True
6,D,False
6,D,False
6,C,True
6,D,False
6,C,True
7,D,True
7,D,True
7,D,True
7,D,True
7,D,True
7,D,True
7,D,True
7,D,True
7,D,True
7,D,True
7,D,True
7,D,True
7,B,False
7,B,False
7,D,True
7,D,True
7,D,True
7,D,True
7,D,True
7,D,True
8,D,False
8,C,True
8,D,False
8,D,False
8,C,True
8,C,True
8,C,True
8,D,False
8,C,True
8,,False
8,C,True
8,C,True
8,D,False
8,D,False
8,C,True
8,D,False
8,D,False
8,D,False
8,C,True
8,D,False
9,D,False
9,A,False
9,D,False
9,A,False
9,D,False
9,D,False
9,D,False
9,D,False
9,D,False
9,D,False
9,D,False
9,D,False
9,A,False
9,D,False
9,A,False
9,A,False
9,D,False
9,A,False
9,D,False
9,D,False
10,D,False
10,D,False
10,D,False
10,D,False
10,D,False
10,D,False
10,D,False
10,D,False
10,D,False
10,D,False
10,D,False
10,D,False
10,D,False
10,D,False
10,,False
10,,False
10,D,False
10,D,False
10,D,False
10,D,False
11,D,True
11,A,False
11,C,False
11,D,True
11,A,False
11,A,False
11,D,True
11,A,False
11,A,False
11,D,True
11,,False
11,A,False
11,A,False
11,C,False
11,A,False
11,A,False
11,D,True
11,D,True
11,A,False
11,A,False
12,,False
12,A,False
12,C,True
12,C,True
12,,False
12,,False
12,C,True
12,,False
12,C,True
12,C,True
12,D,False
12,,False
12,,False
12,B,False
12,C,True
12,C,True
12,D,False
12,D,False
12,D,False
12,D,False
13,D,False
13,C,True
13,D,False
13,C,True
13,C,True
13,C,True
13,C,True
13,D,False
13,D,False
13,D,False
13,D,False
13,D,False
13,C,True
13,D,False
13,D,False
13,C,True
13,D,False
13,D,False
13,D,False
13,D,False
14,D,True
14,D,True
14,D,True
14,D,True
14,D,True
14,D,True
14,D,True
14,D,True
14,D,True
14,D,True
14,D,True
14,D,True
14,D,True
14,D,True
14,D,True
14,D,True
14,D,True
14,D,True
14,D,True
14,D,True
15,D,False
15,C,False
15,D,False
15,,False
15,D,False
15,D,False
15,C,False
15,,False
15,,False
15,C,False
15,,False
15,D,False
15,,False
15,"C, D",False
15,C,False
15,A,False
15,C,False
15,C,False
15,C,False
15,C,False
16,C,True
16,A,False
16,A,False
16,A,False
16,"D, A",False
16,D,False
16,D,False
16,,False
16,D,False
16,A,False
16,A,False
16,C,True
16,A,False
16,C,True
16,C,True
16,C,True
16,A,False
16,C,True
16,C,True
16,C,True
17,B,True
17,B,True
17,B,True
17,B,True
17,B,True
17,B,True
17,B,True
17,B,True
17,B,True
17,B,True
17,B,True
17,B,True
17,B,True
17,B,True
17,B,True
17,B,True
17,B,True
17,B,True
17,B,True
17,B,True
18,C,True
18,C,True
18,D,False
18,D,False
18,C,True
18,C,True
18,C,True
18,C,True
18,C,True
18,D,False
18,C,True
18,D,False
18,C,True
18,C,True
18,C,True
18,D,False
18,D,False
18,D,False
18,D,False
18,D,False
19,C,False
19,A,False
19,A,False
19,D,False
19,D,False
19,C,False
19,C,False
19,D,False
19,A,False
19,C,False
19,C,False
19,C,False
19,A,False
19,A,False
19,,False
19,C,False
19,C,False
19,C,False
19,A,False
19,C,False
20,A,False
20,A,False
20,A,False
20,A,False
20,C,True
20,C,True
20,A,False
20,,False
20,C,True
20,D,False
20,C,True
20,,False
20,D,False
20,C,True
20,C,True
20,A,False
20,D,False
20,D,False
20,D,False
20,,False
21,A,False
21,A,False
21,A,False
21,A,False
21,A,False
21,A,False
21,A,False
21,A,False
21,A,False
21,A,False
21,A,False
21,A,False
21,A,False
21,A,False
21,A,False
21,A,False
21,A,False
21,A,False
21,A,False
21,A,False
22,C,False
22,D,False
22,D,False
22,C,False
22,D,False
22,D,False
22,D,False
22,D,False
22,D,False
22,D,False
22,D,False
22,B,True
22,C,False
22,D,False
22,D,False
22,D,False
22,D,False
22,D,False
22,B,True
22,D,False
23,,False
23,C,False
23,D,False
23,B,True
23,D,False
23,A,False
23,D,False
23,A,False
23,"A, B, C, D",True
23,B,True
23,C,False
23,B,True
23,B,True
23,B,True
23,A,False
23,B,True
23,B,True
23,D,False
23,,False
23,B,True
24,C,True
24,D,False
24,C,True
24,C,True
24,D,False
24,C,True
24,C,True
24,D,False
24,D,False
24,D,False
24,D,False
24,D,False
24,D,False
24,D,False
24,D,False
24,D,False
24,D,False
24,C,True
24,D,False
24,D,False
25,,False
25,C,False
25,A,True
25,A,True
25,D,False
25,A,True
25,B,False
25,D,False
25,C,False
25,C,False
25,B,False
25,B,False
25,D,False
25,D,False
25,,False
25,D,False
25,,False
25,C,False
25,,False
25,,False
26,D,True
26,"A, B",False
26,D,True
26,D,True
26,,False
26,C,False
26,D,True
26,D,True
26,A,False
26,A,False
26,D,True
26,C,False
26,C,False
26,D,True
26,C,False
26,A,False
26,C,False
26,D,True
26,C,False
26,C,False
27,D,True
27,D,True
27,D,True
27,D,True
27,D,True
27,D,True
27,D,True
27,D,True
27,D,True
27,D,True
27,D,True
27,D,True
27,D,True
27,D,True
27,D,True
27,D,True
27,D,True
27,D,True
27,D,True
27,C,False
28,D,True
28,C,False
28,D,True
28,D,True
28,D,True
28,A,False
28,A,False
28,,False
28,B,False
28,A,False
28,A,False
28,D,True
28,,False
28,A,False
28,A,False
28,D,True
28,A,False
28,C,False
28,D,True
28,A,False
29,C,True
29,C,True
29,C,True
29,C,True
29,C,True
29,C,True
29,C,True
29,C,True
29,C,True
29,C,True
29,C,True
29,C,True
29,C,True
29,C,True
29,C,True
29,C,True
29,C,True
29,C,True
29,C,True
29,C,True
30,C,True
30,C,True
30,C,True
30,C,True
30,C,True
30,C,True
30,C,True
30,C,True
30,C,True
30,C,True
30,C,True
30,C,True
30,C,True
30,C,True
30,C,True
30,C,True
30,C,True
30,C,True
30,C,True
30,C,True
31,D,False
31,A,False
31,,False
31,D,False
31,,False
31,,False
31,,False
31,C,True
31,D,False
31,D,False
31,A,False
31,A,False
31,A,False
31,C,True
31,D,False
31,A,False
31,C,True
31,A,False
31,D,False
31,A,False
32,D,False
32,C,True
32,C,True
32,C,True
32,C,True
32,D,False
32,B,False
32,D,False
32,C,True
32,D,False
32,,False
32,D,False
32,C,True
32,C,True
32,,False
32,C,True
32,C,True
32,A,False
32,D,False
32,D,False
33,C,True
33,C,True
33,C,True
33,C,True
33,C,True
33,C,True
33,C,True
33,C,True
33,C,True
33,C,True
33,C,True
33,C,True
33,C,True
33,C,True
33,C,True
33,C,True
33,C,True
33,C,True
33,C,True
33,C,True
34,A,False
34,A,False
34,A,False
34,A,False
34,D,True
34,A,False
34,D,True
34,D,True
34,A,False
34,D,True
34,D,True
34,A,False
34,A,False
34,A,False
34,A,False
34,D,True
34,A,False
34,D,True
34,A,False
34,A,False
35,D,False
35,D,False
35,D,False
35,D,False
35,D,False
35,D,False
35,C,False
35,D,False
35,D,False
35,C,False
35,D,False
35,D,False
35,D,False
35,D,False
35,D,False
35,D,False
35,D,False
35,D,False
35,D,False
35,D,False
36,A,False
36,A,False
36,A,False
36,B,True
36,A,False
36,A,False
36,B,True
36,B,True
36,A,False
36,B,True
36,B,True
36,A,False
36,A,False
36,B,True
36,B,True
36,A,False
36,A,False
36,B,True
36,A,False
36,A,False
37,B,False
37,A,True
37,B,False
37,B,False
37,D,False
37,A,True
37,A,True
37,"A, B",True
37,A,True
37,A,True
37,B,False
37,A,True
37,D,False
37,B,False
37,B,False
37,C,False
37,A,True
37,A,True
37,A,True
37,A,True
38,D,False
38,C,False
38,A,True
38,A,True
38,C,False
38,A,True
38,D,False
38,A,True
38,A,True
38,C,False
38,A,True
38,C,False
38,A,True
38,C,False
38,A,True
38,A,True
38,A,True
38,A,True
38,C,False
38,D,False
39,D,True
39,,False
39,A,False
39,C,False
39,A,False
39,C,False
39,A,False
39,,False
39,,False
39,A,False
39,D,True
39,D,True
39,A,False
39,A,False
39,A,False
39,D,True
39,A,False
39,D,True
39,C,False
39,D,True
40,D,True
40,D,True
40,C,False
40,C,False
40,D,True
40,C,False
40,D,True
40,C,False
40,C,False
40,B,False
40,B,False
40,B,False
40,D,True
40,D,True
40,B,False
40,C,False
40,,False
40,C,False
40,D,True
40,C,False
41,C,False
41,C,False
41,A,True
41,D,False
41,D,False
41,C,False
41,C,False
41,D,False
41,D,False
41,A,True
41,D,False
41,C,False
41,C,False
41,C,False
41,C,False
41,A,True
41,C,False
41,A,True
41,D,False
41,C,False
42,D,False
42,,False
42,C,False
42,A,True
42,A,True
42,A,True
42,D,False
42,D,False
42,D,False
42,D,False
42,D,False
42,,False
42,D,False
42,A,True
42,D,False
42,D,False
42,A,True
42,D,False
42,A,True
42,A,True
43,D,False
43,D,False
43,D,False
43,D,False
43,D,False
43,D,False
43,D,False
43,D,False
43,D,False
43,D,False
43,D,False
43,C,False
43,D,False
43,D,False
43,D,False
43,D,False
43,D,False
43,D,False
43,D,False
43,D,False
44,A,True
44,A,True
44,D,False
44,C,False
44,D,False
44,C,False
44,A,True
44,A,True
44,A,True
44,D,False
44,A,True
44,,False
44,A,True
44,A,True
44,C,False
44,A,True
44,A,True
44,A,True
44,A,True
44,A,True
45,D,False
45,A,True
45,A,True
45,D,False
45,A,True
45,D,False
45,D,False
45,D,False
45,D,False
45,A,True
45,D,False
45,A,True
45,D,False
45,D,False
45,D,False
45,D,False
45,A,True
45,D,False
45,D,False
45,D,False
46,B,True
46,B,True
46,B,True
46,B,True
46,B,True
46,B,True
46,B,True
46,B,True
46,C,False
46,B,True
46,B,True
46,B,True
46,B,True
46,B,True
46,B,True
46,B,True
46,C,False
46,D,False
46,C,False
46,B,True
47,D,False
47,C,True
47,C,True
47,A,False
47,A,False
47,C,True
47,A,False
47,C,True
47,D,False
47,C,True
47,A,False
47,A,False
47,A,False
47,,False
47,A,False
47,C,True
47,A,False
47,D,False
47,D,False
47,C,True
48,D,True
48,D,True
48,D,True
48,D,True
48,D,True
48,D,True
48,D,True
48,A,False
48,D,True
48,D,True
48,D,True
48,D,True
48,D,True
48,D,True
48,D,True
48,D,True
48,D,True
48,D,True
48,D,True
48,A,False
49,D,True
49,D,True
49,C,False
49,,False
49,A,False
49,C,False
49,C,False
49,C,False
49,C,False
49,,False
49,C,False
49,C,False
49,D,True
49,A,False
49,C,False
