question_id,answer,correct
0,B,True
0,B,True
0,B,True
0,B,True
0,B,True
0,B,True
0,B,True
0,B,True
0,B,True
0,B,True
0,B,True
0,B,True
0,B,True
0,B,True
0,B,True
0,B,True
0,B,True
0,B,True
0,B,True
0,B,True
1,B,False
1,B,False
1,B,False
1,B,False
1,B,False
1,B,False
1,B,False
1,B,False
1,A,True
1,B,False
1,B,False
1,B,False
1,B,False
1,A,True
1,B,False
1,A,True
1,B,False
1,B,False
1,B,False
1,B,False
2,B,False
2,B,False
2,B,False
2,B,False
2,B,False
2,B,False
2,B,False
2,B,False
2,B,False
2,B,False
2,B,False
2,B,False
2,B,False
2,B,False
2,B,False
2,B,False
2,B,False
2,B,False
2,B,False
2,B,False
3,A,False
3,A,False
3,A,False
3,A,False
3,A,False
3,A,False
3,A,False
3,A,False
3,A,False
3,A,False
3,A,False
3,A,False
3,A,False
3,A,False
3,A,False
3,A,False
3,A,False
3,A,False
3,A,False
3,A,False
4,A,True
4,A,True
4,A,True
4,A,True
4,A,True
4,A,True
4,A,True
4,A,True
4,A,True
4,A,True
4,B,False
4,B,False
4,A,True
4,A,True
4,A,True
4,B,False
4,A,True
4,A,True
4,A,True
4,A,True
5,A,False
5,B,True
5,B,True
5,B,True
5,A,False
5,B,True
5,A,False
5,B,True
5,B,True
5,B,True
5,B,True
5,B,True
5,B,True
5,B,True
5,B,True
5,A,False
5,A,False
5,B,True
5,A,False
5,B,True
6,B,False
6,B,False
6,B,False
6,B,False
6,A,True
6,B,False
6,B,False
6,B,False
6,B,False
6,B,False
6,B,False
6,B,False
6,B,False
6,B,False
6,B,False
6,B,False
6,A,True
6,B,False
6,B,False
6,B,False
7,B,False
7,A,True
7,A,True
7,A,True
7,A,True
7,A,True
7,A,True
7,A,True
7,A,True
7,A,True
7,A,True
7,A,True
7,A,True
7,B,False
7,B,False
7,A,True
7,A,True
7,A,True
7,A,True
7,A,True
8,A,True
8,A,True
8,A,True
8,A,True
8,A,True
8,A,True
8,A,True
8,A,True
8,A,True
8,A,True
8,A,True
8,A,True
8,A,True
8,A,True
8,A,True
8,A,True
8,A,True
8,A,True
8,A,True
8,A,True
9,B,True
9,B,True
9,B,True
9,B,True
9,B,True
9,A,False
9,B,True
9,B,True
9,B,True
9,B,True
9,B,True
9,B,True
9,B,True
9,B,True
9,B,True
9,B,True
9,B,True
9,B,True
9,B,True
9,B,True
10,B,True
10,B,True
10,B,True
10,B,True
10,B,True
10,B,True
10,B,True
10,B,True
10,B,True
10,B,True
10,B,True
10,B,True
10,B,True
10,B,True
10,B,True
10,B,True
10,B,True
10,B,True
10,B,True
10,B,True
11,B,True
11,,False
11,B,True
11,B,True
11,B,True
11,B,True
11,B,True
11,B,True
11,B,True
11,B,True
11,A,False
11,B,True
11,B,True
11,A,False
11,B,True
11,,False
11,A,False
11,B,True
11,A,False
11,A,False
12,A,True
12,A,True
12,A,True
12,A,True
12,A,True
12,A,True
12,A,True
12,A,True
12,A,True
12,A,True
12,A,True
12,A,True
12,A,True
12,A,True
12,A,True
12,A,True
12,A,True
12,A,True
12,A,True
12,A,True
13,B,False
13,B,False
13,B,False
13,B,False
13,B,False
13,B,False
13,B,False
13,B,False
13,B,False
13,B,False
13,B,False
13,B,False
13,B,False
13,B,False
13,B,False
13,B,False
13,B,False
13,B,False
13,B,False
13,B,False
14,B,True
14,B,True
14,B,True
14,B,True
14,B,True
14,B,True
14,B,True
14,B,True
14,B,True
14,B,True
14,B,True
14,B,True
14,B,True
14,B,True
14,B,True
14,B,True
14,B,True
14,B,True
14,B,True
14,B,True
15,B,False
15,B,False
15,B,False
15,B,False
15,B,False
15,A,True
15,A,True
15,B,False
15,B,False
15,A,True
15,B,False
15,A,True
15,B,False
15,B,False
15,B,False
15,B,False
15,B,False
15,B,False
15,B,False
15,B,False
16,A,False
16,B,True
16,B,True
16,B,True
16,A,False
16,B,True
16,A,False
16,B,True
16,A,False
16,A,False
16,B,True
16,B,True
16,B,True
16,A,False
16,A,False
16,B,True
16,A,False
16,B,True
16,B,True
16,A,False
17,B,True
17,B,True
17,B,True
17,B,True
17,B,True
17,B,True
17,B,True
17,B,True
17,B,True
17,B,True
17,B,True
17,B,True
17,B,True
17,B,True
17,B,True
17,B,True
17,B,True
17,B,True
17,B,True
17,B,True
18,B,False
18,B,False
18,B,False
18,B,False
18,B,False
18,B,False
18,B,False
18,A,True
18,B,False
18,A,True
18,B,False
18,B,False
18,B,False
18,A,True
18,A,True
18,B,False
18,B,False
18,B,False
18,B,False
18,B,False
19,A,True
19,A,True
19,B,False
19,B,False
19,B,False
19,B,False
19,B,False
19,B,False
19,A,True
19,B,False
19,B,False
19,A,True
19,B,False
19,B,False
19,B,False
19,B,False
19,B,False
19,A,True
19,A,True
19,B,False
20,B,False
20,B,False
20,B,False
20,B,False
20,A,True
20,B,False
20,B,False
20,B,False
20,B,False
20,A,True
20,B,False
20,B,False
20,B,False
20,B,False
20,B,False
20,B,False
20,B,False
20,A,True
20,B,False
