question_id,perturbation_id,answer,correct
1,115,no,False
1,115,no,False
1,115,no,False
1,115,no,False
1,115,no,False
1,115,no,False
1,115,no,False
1,115,no,False
1,115,no,False
1,115,no,False
1,115,no,False
1,115,no,False
1,115,no,False
1,115,no,False
1,115,no,False
1,115,no,False
1,115,no,False
1,115,no,False
1,115,no,False
1,115,no,False
1,15,,False
1,15,,False
1,15,no,False
1,15,,False
1,15,,False
1,15,,False
1,15,,False
1,15,,False
1,15,,False
1,15,,False
1,15,,False
1,15,,False
1,15,,False
1,15,,False
1,15,,False
1,15,,False
1,15,,False
1,15,no,False
1,15,no,False
1,15,chat,True
1,211,no,False
1,211,no,False
1,211,no,False
1,211,no,False
1,211,no,False
1,211,no,False
1,211,no,False
1,211,no,False
1,211,no,False
1,211,no,False
1,211,no,False
1,211,no,False
1,211,no,False
1,211,no,False
1,211,no,False
1,211,no,False
1,211,no,False
1,211,no,False
1,211,no,False
1,211,no,False
1,126,no,False
1,126,no,False
1,126,,False
1,126,,False
1,126,,False
1,126,no,False
1,126,,False
1,126,,False
1,126,,False
1,126,no,False
1,126,no,False
1,126,,False
1,126,,False
1,126,,False
1,126,,False
1,126,no,False
1,126,no,False
1,126,,False
1,126,,False
1,126,,False
1,6,no,False
1,6,no,False
1,6,no,False
1,6,no,False
1,6,no,False
1,6,no,False
1,6,no,False
1,6,no,False
1,6,no,False
1,6,no,False
1,6,no,False
1,6,no,False
1,6,no,False
1,6,no,False
1,6,no,False
1,6,no,False
1,6,no,False
1,6,no,False
1,6,no,False
1,6,no,False
1,170,,False
1,170,chat,True
1,170,,False
1,170,,False
1,170,,False
1,170,no,False
1,170,,False
1,170,,False
1,170,chat,True
1,170,,False
1,170,,False
1,170,,False
1,170,,False
1,170,,False
1,170,,False
1,170,,False
1,170,,False
1,170,,False
1,170,,False
1,170,,False
1,9,,False
1,9,,False
1,9,,False
1,9,,False
1,9,,False
1,9,,False
1,9,,False
1,9,,False
1,9,,False
1,9,,False
1,9,,False
1,9,,False
1,9,,False
1,9,,False
1,9,,False
1,9,chat,True
1,9,,False
1,9,no,False
1,9,no,False
1,9,,False
1,221,chat,True
1,221,chat,True
1,221,chat,True
1,221,chat,True
1,221,chat,True
1,221,chat,True
1,221,chat,True
1,221,chat,True
1,221,chat,True
1,221,chat,True
1,221,chat,True
1,221,chat,True
1,221,chat,True
1,221,chat,True
1,221,chat,True
