question_id,answer,correct
1,,False
1,silver,False
1,,False
1,beach,True
1,beach,True
1,beach,True
1,,False
1,beach,True
1,,False
1,,False
1,,False
1,,False
1,,False
1,beach,True
1,beach,True
1,,False
1,,False
1,beach,True
1,beach,True
1,,False
2,at,True
2,at,True
2,at,True
2,at,True
2,at,True
2,at,True
2,at,True
2,at,True
2,at,True
2,at,True
2,at,True
2,at,True
2,at,True
2,at,True
2,at,True
2,at,True
2,at,True
2,at,True
2,at,True
2,at,True
3,,False
3,,False
3,,False
3,,False
3,,False
3,quarter,True
3,,False
3,,False
3,,False
3,,False
3,,False
3,,False
3,,False
3,,False
3,,False
3,,False
3,,False
3,,False
3,,False
3,,False
4,plant,True
4,plant,True
4,plant,True
4,plant,True
4,plant,True
4,plant,True
4,plant,True
4,plant,True
4,plant,True
4,plant,True
4,plant,True
4,plant,True
4,plant,True
4,plant,True
4,plant,True
4,plant,True
4,plant,True
4,plant,True
4,plant,True
4,plant,True
5,hockey,True
5,hockey,True
5,hockey,True
5,hockey,True
5,hockey,True
5,hockey,True
5,hockey,True
5,hockey,True
5,hockey,True
5,hockey,True
5,hockey,True
5,hockey,True
5,hockey,True
5,hockey,True
5,hockey,True
5,hockey,True
5,hockey,True
5,hockey,True
5,hockey,True
5,hockey,True
6,may,True
6,may,True
6,may,True
6,may,True
6,may,True
6,may,True
6,may,True
6,may,True
6,may,True
6,may,True
6,may,True
6,may,True
6,may,True
6,may,True
6,may,True
6,may,True
6,may,True
6,may,True
6,may,True
6,may,True
7,for,False
7,for,False
7,for,False
7,for,False
7,for,False
7,for,False
7,for,False
7,for,False
7,for,False
7,for,False
7,for,False
7,for,False
7,for,False
7,for,False
7,for,False
7,for,False
7,for,False
7,for,False
7,for,False
7,for,False
8,rest,True
8,rest,True
8,rest,True
8,rest,True
8,rest,True
8,rest,True
8,rest,True
8,rest,True
8,rest,True
8,rest,True
8,rest,True
8,rest,True
8,rest,True
8,rest,True
8,rest,True
8,rest,True
8,rest,True
8,rest,True
8,rest,True
8,rest,True
9,easily,True
9,easily,True
9,easily,True
9,easily,True
9,easily,True
9,easily,True
9,easily,True
9,easily,True
9,easily,True
9,easily,True
9,easily,True
9,easily,True
9,easily,True
9,easily,True
9,easily,True
9,easily,True
9,easily,True
9,easily,True
9,easily,True
9,easily,True
10,barbecue,True
10,barbecue,True
10,,False
10,,False
10,,False
10,,False
10,barbecue,True
10,barbecue,True
10,,False
10,,False
10,,False
10,,False
10,barbecue,True
10,barbecue,True
10,,False
10,,False
10,,False
10,,False
10,,False
10,barbecue,True
11,work,False
11,license,True
11,license,True
11,license,True
11,license,True
11,work,False
11,work,False
11,work,False
11,license,True
11,work,False
11,work,False
11,work,False
11,license,True
11,work,False
11,license,True
11,work,False
11,license,True
11,work,False
11,license,True
11,work,False
12,too,False
12,too,False
12,too,False
12,too,False
12,too,False
12,too,False
12,too,False
12,too,False
12,too,False
12,too,False
12,too,False
12,too,False
12,too,False
12,too,False
12,too,False
12,too,False
12,too,False
12,too,False
12,too,False
12,too,False
13,somewhere,False
13,somewhere,False
13,somewhere,False
13,somewhere,False
13,somewhere,False
13,somewhere,False
13,somewhere,False
13,somewhere,False
13,somewhere,False
13,somewhere,False
13,somewhere,False
13,somewhere,False
13,somewhere,False
13,somewhere,False
13,somewhere,False
13,somewhere,False
13,somewhere,False
13,somewhere,False
13,somewhere,False
13,somewhere,False
14,hurry,True
14,,False
14,street,False
14,,False
14,hurry,True
14,hurry,True
14,hurry,True
14,,False
14,,False
14,hurry,True
14,street,False
14,,False
14,hurry,True
14,hurry,True
14,hurry,True
14,,False
14,,False
14,,False
14,hurry,True
14,,False
15,morning,True
15,morning,True
15,morning,True
15,morning,True
15,morning,True
15,morning,True
15,morning,True
15,morning,True
15,morning,True
15,morning,True
15,morning,True
15,morning,True
15,morning,True
15,morning,True
15,morning,True
15,morning,True
15,morning,True
15,morning,True
15,morning,True
15,morning,True
16,racket,True
16,racket,True
16,racket,True
16,racket,True
16,racket,True
16,racket,True
16,racket,True
16,racket,True
16,racket,True
16,racket,True
16,racket,True
16,racket,True
16,racket,True
16,racket,True
16,racket,True
16,racket,True
16,racket,True
16,racket,True
16,racket,True
16,racket,True
17,strong,True
17,strong,True
17,sunny,False
17,strong,True
17,sunny,False
17,strong,True
17,strong,True
17,strong,True
17,strong,True
17,strong,True
17,sunny,False
17,sunny,False
17,strong,True
17,strong,True
17,sunny,False
17,strong,True
17,strong,True
17,strong,True
17,sunny,False
17,strong,True
18,enter,True
18,enter,True
18,enter,True
18,enter,True
18,enter,True
18,enter,True
18,enter,True
18,enter,True
18,enter,True
18,enter,True
18,enter,True
18,enter,True
18,enter,True
18,enter,True
18,enter,True
18,enter,True
18,enter,True
18,enter,True
18,enter,True
18,enter,True
19,circle,True
19,circle,True
19,circle,True
19,circle,True
19,circle,True
19,circle,True
19,circle,True
19,circle,True
19,circle,True
19,circle,True
19,circle,True
19,circle,True
19,circle,True
19,circle,True
19,circle,True
19,circle,True
19,circle,True
19,circle,True
19,circle,True
19,circle,True
20,fresh,True
20,fresh,True
20,fresh,True
20,fresh,True
20,,False
20,,False
20,fresh,True
20,,False
20,,False
20,,False
20,,False
20,,False
20,,False
20,,False
20,,False
20,,False
20,,False
20,,False
20,fresh,True
20,,False
21,,False
21,my,True
21,my,True
21,my,True
21,my,True
21,my,True
21,my,True
21,,False
21,,False
21,my,True
21,my,True
21,,False
21,,False
21,,False
21,my,True
21,my,True
21,,False
21,,False
21,my,True
21,my,True
22,vegetable,False
22,market,True
22,vegetable,False
22,market,True
22,vegetable,False
22,market,True
22,vegetable,False
22,market,True
22,market,True
22,market,True
22,market,True
22,market,True
22,vegetable,False
22,market,True
22,market,True
22,vegetable,False
22,market,True
22,market,True
22,market,True
22,market,True
23,,False
23,,False
23,plane,False
23,,False
23,,False
23,,False
23,,False
23,,False
23,bottom,True
23,bottom,True
23,,False
23,,False
23,,False
23,,False
23,,False
23,,False
23,plane,False
23,bottom,True
23,,False
23,bottom,True
24,watch,False
24,watch,False
24,watch,False
24,watch,False
24,watch,False
24,watch,False
24,watch,False
24,watch,False
24,watch,False
24,watch,False
24,watch,False
24,watch,False
24,watch,False
24,watch,False
24,watch,False
24,watch,False
24,watch,False
24,watch,False
24,watch,False
24,watch,False
25,country,True
25,country,True
25,country,True
25,country,True
25,country,True
25,country,True
25,country,True
25,country,True
25,country,True
25,country,True
25,country,True
25,country,True
25,country,True
25,country,True
25,country,True
25,country,True
25,country,True
25,country,True
25,country,True
25,country,True
26,just,False
26,just,False
26,just,False
26,just,False
26,just,False
26,just,False
26,just,False
26,just,False
26,just,False
26,just,False
26,just,False
26,just,False
26,just,False
26,just,False
26,just,False
26,just,False
26,just,False
26,just,False
26,just,False
26,just,False
27,west,False
27,west,False
27,west,False
27,west,False
27,west,False
27,west,False
27,west,False
27,west,False
27,west,False
27,west,False
27,west,False
27,west,False
27,west,False
27,west,False
27,west,False
27,west,False
27,west,False
27,west,False
27,west,False
27,west,False
28,last,False
28,last,False
28,last,False
28,last,False
28,last,False
28,last,False
28,last,False
28,last,False
28,last,False
28,last,False
28,last,False
28,last,False
28,last,False
28,last,False
28,last,False
28,last,False
28,last,False
28,last,False
28,last,False
28,last,False
29,computer,True
29,computer,True
29,computer,True
29,computer,True
29,computer,True
29,computer,True
29,computer,True
29,computer,True
29,computer,True
29,computer,True
29,computer,True
29,computer,True
29,computer,True
29,computer,True
29,computer,True
29,computer,True
29,computer,True
29,computer,True
29,computer,True
29,computer,True
30,ago,True
30,ago,True
30,,False
30,ago,True
30,ago,True
30,ago,True
30,ago,True
30,ago,True
30,ago,True
30,,False
30,ago,True
30,,False
30,ago,True
30,ago,True
30,,False
30,,False
30,,False
30,ago,True
30,ago,True
30,ago,True
31,cake,True
31,cake,True
31,cake,True
31,cake,True
31,cake,True
31,cake,True
31,cake,True
31,cake,True
31,cake,True
31,cake,True
31,cake,True
31,cake,True
31,cake,True
31,cake,True
31,cake,True
31,cake,True
31,cake,True
31,cake,True
31,cake,True
31,cake,True
32,cook,True
32,cook,True
32,cook,True
32,cook,True
32,cook,True
32,cook,True
32,cook,True
32,cook,True
32,cook,True
32,cook,True
32,cook,True
32,cook,True
32,cook,True
32,cook,True
32,cook,True
32,cook,True
32,cook,True
32,cook,True
32,cook,True
32,cook,True
33,meeting,True
33,meeting,True
33,meeting,True
33,meeting,True
33,meeting,True
33,meeting,True
33,meeting,True
33,meeting,True
33,meeting,True
33,meeting,True
33,meeting,True
33,meeting,True
33,meeting,True
33,meeting,True
33,meeting,True
33,meeting,True
33,meeting,True
33,meeting,True
33,meeting,True
33,meeting,True
34,,False
34,pleasant,True
34,pleasant,True
34,pleasant,True
34,,False
34,,False
34,pleasant,True
34,,False
34,,False
34,,False
34,pleasant,True
34,pleasant,True
34,,False
34,pleasant,True
34,pleasant,True
34,,False
34,pleasant,True
34,,False
34,,False
34,pleasant,True
35,hurry,True
35,hurry,True
35,hurry,True
35,hurry,True
35,hurry,True
35,hurry,True
35,hurry,True
35,hurry,True
35,hurry,True
35,hurry,True
35,hurry,True
35,hurry,True
35,hurry,True
35,hurry,True
35,hurry,True
35,hurry,True
35,hurry,True
35,hurry,True
35,hurry,True
35,hurry,True
36,hotel,True
36,,False
36,,False
36,,False
36,,False
36,hotel,True
36,hotel,True
36,,False
36,,False
36,,False
36,,False
36,,False
36,,False
36,hotel,True
36,hotel,True
36,hotel,True
36,,False
36,,False
36,,False
36,hotel,True
37,shopping,True
37,shopping,True
37,shopping,True
37,shopping,True
37,shopping,True
37,shopping,True
37,shopping,True
37,shopping,True
37,shopping,True
37,shopping,True
37,shopping,True
37,shopping,True
37,shopping,True
37,shopping,True
37,shopping,True
37,shopping,True
37,shopping,True
37,shopping,True
37,shopping,True
37,shopping,True
38,lemon,False
38,lemon,False
38,lemon,False
