question_id,answer,correct
1,beach,True
1,beach,True
1,beach,True
1,,False
1,,False
1,beach,True
1,,False
1,beach,True
1,beach,True
1,,False
1,beach,True
1,beach,True
1,,False
1,beach,True
1,beach,True
1,,False
1,beach,True
1,beach,True
1,,False
1,beach,True
2,at,True
2,at,True
2,at,True
2,at,True
2,at,True
2,at,True
2,at,True
2,at,True
2,at,True
2,at,True
2,at,True
2,at,True
2,at,True
2,at,True
2,at,True
2,at,True
2,at,True
2,at,True
2,at,True
2,at,True
3,quarter,True
3,quarter,True
3,quarter,True
3,quarter,True
3,,False
3,quarter,True
3,quarter,True
3,quarter,True
3,quarter,True
3,quarter,True
3,quarter,True
3,quarter,True
3,quarter,True
3,quarter,True
3,quarter,True
3,quarter,True
3,quarter,True
3,quarter,True
3,quarter,True
3,quarter,True
4,plant,True
4,plant,True
4,plant,True
4,plant,True
4,plant,True
4,plant,True
4,plant,True
4,plant,True
4,plant,True
4,plant,True
4,plant,True
4,plant,True
4,plant,True
4,plant,True
4,plant,True
4,plant,True
4,plant,True
4,plant,True
4,plant,True
4,plant,True
5,hockey,True
5,,False
5,hockey,True
5,,False
5,hockey,True
5,hockey,True
5,hockey,True
5,hockey,True
5,hockey,True
5,hockey,True
5,hockey,True
5,hockey,True
5,hockey,True
5,hockey,True
5,hockey,True
5,hockey,True
5,hockey,True
5,hockey,True
5,,False
5,hockey,True
6,may,True
6,may,True
6,may,True
6,may,True
6,may,True
6,may,True
6,may,True
6,may,True
6,may,True
6,may,True
6,may,True
6,may,True
6,may,True
6,may,True
6,may,True
6,may,True
6,may,True
6,may,True
6,may,True
6,may,True
7,afternoon,True
7,afternoon,True
7,afternoon,True
7,afternoon,True
7,afternoon,True
7,afternoon,True
7,afternoon,True
7,afternoon,True
7,afternoon,True
7,afternoon,True
7,afternoon,True
7,afternoon,True
7,afternoon,True
7,afternoon,True
7,afternoon,True
7,afternoon,True
7,afternoon,True
7,afternoon,True
7,afternoon,True
7,afternoon,True
8,wet,False
8,,False
8,wet,False
8,,False
8,,False
8,,False
8,,False
8,rest,True
8,,False
8,wet,False
8,,False
8,rest,True
8,,False
8,,False
8,,False
8,rest,True
8,,False
8,wet,False
8,wet,False
8,rest,True
9,,False
9,easily,True
9,,False
9,easily,True
9,easily,True
9,easily,True
9,easily,True
9,easily,True
9,easily,True
9,easily,True
9,,False
9,,False
9,easily,True
9,easily,True
9,,False
9,,False
9,easily,True
9,slim,False
9,easily,True
9,,False
10,barbecue,True
10,barbecue,True
10,barbecue,True
10,barbecue,True
10,barbecue,True
10,barbecue,True
10,barbecue,True
10,barbecue,True
10,barbecue,True
10,barbecue,True
10,barbecue,True
10,barbecue,True
10,barbecue,True
10,barbecue,True
10,barbecue,True
10,barbecue,True
10,barbecue,True
10,barbecue,True
10,barbecue,True
10,barbecue,True
11,work,False
11,work,False
11,work,False
11,work,False
11,work,False
11,work,False
11,work,False
11,work,False
11,work,False
11,work,False
11,work,False
11,work,False
11,work,False
11,work,False
11,work,False
11,work,False
11,work,False
11,work,False
11,work,False
11,work,False
12,extra,True
12,extra,True
12,extra,True
12,extra,True
12,extra,True
12,extra,True
12,extra,True
12,extra,True
12,extra,True
12,extra,True
12,extra,True
12,extra,True
12,extra,True
12,extra,True
12,extra,True
12,extra,True
12,extra,True
12,extra,True
12,extra,True
12,extra,True
13,immediately,True
13,immediately,True
13,immediately,True
13,immediately,True
13,immediately,True
13,immediately,True
13,immediately,True
13,immediately,True
13,immediately,True
13,immediately,True
13,immediately,True
13,immediately,True
13,immediately,True
13,immediately,True
13,immediately,True
13,immediately,True
13,immediately,True
13,immediately,True
13,immediately,True
13,immediately,True
14,street,False
14,street,False
14,street,False
14,street,False
14,street,False
14,street,False
14,street,False
14,street,False
14,street,False
14,street,False
14,street,False
14,street,False
14,street,False
14,street,False
14,street,False
14,street,False
14,street,False
14,street,False
14,street,False
14,street,False
15,,False
15,morning,True
15,morning,True
15,morning,True
15,morning,True
15,morning,True
15,morning,True
15,morning,True
15,,False
15,,False
15,morning,True
15,morning,True
15,morning,True
15,morning,True
15,,False
15,,False
15,,False
15,morning,True
15,,False
15,morning,True
16,sunglasses,False
16,sunglasses,False
16,sunglasses,False
16,sunglasses,False
16,sunglasses,False
16,sunglasses,False
16,sunglasses,False
16,sunglasses,False
16,sunglasses,False
16,sunglasses,False
16,sunglasses,False
16,sunglasses,False
16,sunglasses,False
16,sunglasses,False
16,sunglasses,False
16,sunglasses,False
16,sunglasses,False
16,sunglasses,False
16,sunglasses,False
16,sunglasses,False
17,sunny,False
17,sunny,False
17,sunny,False
17,sunny,False
17,sunny,False
17,sunny,False
17,sunny,False
17,sunny,False
17,sunny,False
17,sunny,False
17,sunny,False
17,sunny,False
17,sunny,False
17,sunny,False
17,sunny,False
17,sunny,False
17,sunny,False
17,sunny,False
17,sunny,False
17,sunny,False
18,nurse,False
18,nurse,False
18,nurse,False
18,nurse,False
18,nurse,False
18,nurse,False
18,nurse,False
18,nurse,False
18,nurse,False
18,nurse,False
18,nurse,False
18,nurse,False
18,nurse,False
18,nurse,False
18,nurse,False
18,nurse,False
18,nurse,False
18,nurse,False
18,nurse,False
18,nurse,False
19,dessert,False
19,dessert,False
19,dessert,False
19,dessert,False
19,dessert,False
19,dessert,False
19,dessert,False
19,dessert,False
19,dessert,False
19,dessert,False
19,dessert,False
19,dessert,False
19,dessert,False
19,dessert,False
19,dessert,False
19,dessert,False
19,dessert,False
19,dessert,False
19,dessert,False
19,dessert,False
20,fresh,True
20,,False
20,,False
20,fresh,True
20,,False
20,fresh,True
20,fresh,True
20,fresh,True
20,fresh,True
20,fresh,True
20,,False
20,fresh,True
20,fresh,True
20,,False
20,,False
20,fresh,True
20,fresh,True
20,,False
20,fresh,True
20,fresh,True
21,south,False
21,south,False
21,south,False
21,,False
21,,False
21,south,False
21,south,False
21,south,False
21,,False
21,south,False
21,,False
21,south,False
21,,False
21,,False
21,south,False
21,,False
21,,False
21,,False
21,,False
21,,False
22,market,True
22,market,True
22,market,True
22,market,True
22,market,True
22,market,True
22,market,True
22,market,True
22,market,True
22,market,True
22,market,True
22,market,True
22,market,True
22,market,True
22,market,True
22,market,True
22,market,True
22,market,True
22,market,True
22,market,True
23,,False
23,,False
23,plane,False
23,plane,False
23,plane,False
23,plane,False
23,plane,False
23,plane,False
23,plane,False
23,plane,False
23,plane,False
23,plane,False
23,plane,False
23,plane,False
23,plane,False
23,plane,False
23,plane,False
23,plane,False
23,plane,False
23,plane,False
24,lunchtime,True
24,lunchtime,True
24,lunchtime,True
24,lunchtime,True
24,lunchtime,True
24,lunchtime,True
24,lunchtime,True
24,lunchtime,True
24,lunchtime,True
24,lunchtime,True
24,lunchtime,True
24,lunchtime,True
24,lunchtime,True
24,lunchtime,True
24,lunchtime,True
24,lunchtime,True
24,lunchtime,True
24,lunchtime,True
24,lunchtime,True
24,lunchtime,True
25,sport,False
25,sport,False
25,sport,False
25,sport,False
25,sport,False
25,sport,False
25,country,True
25,country,True
25,sport,False
25,sport,False
25,sport,False
25,sport,False
25,sport,False
25,sport,False
