question_id,answer,correct
1,no,True
1,no,True
1,no,True
1,no,True
1,no,True
1,no,True
1,no,True
1,no,True
1,no,True
1,no,True
1,no,True
1,no,True
1,no,True
1,no,True
1,no,True
1,no,True
1,no,True
1,no,True
1,no,True
1,no,True
2,yes,False
2,yes,False
2,yes,False
2,yes,False
2,yes,False
2,yes,False
2,yes,False
2,yes,False
2,yes,False
2,yes,False
2,yes,False
2,yes,False
2,yes,False
2,yes,False
2,yes,False
2,yes,False
2,yes,False
2,yes,False
2,yes,False
2,yes,False
3,yes,False
3,yes,False
3,yes,False
3,yes,False
3,yes,False
3,yes,False
3,yes,False
3,yes,False
3,yes,False
3,yes,False
3,yes,False
3,yes,False
3,yes,False
3,yes,False
3,yes,False
3,yes,False
3,yes,False
3,yes,False
3,yes,False
3,yes,False
4,no,True
4,no,True
4,no,True
4,no,True
4,no,True
4,no,True
4,no,True
4,no,True
4,no,True
4,no,True
4,no,True
4,no,True
4,no,True
4,no,True
4,no,True
4,no,True
4,no,True
4,no,True
4,no,True
4,no,True
5,no,True
5,no,True
5,no,True
5,no,True
5,no,True
5,no,True
5,no,True
5,no,True
5,no,True
5,no,True
5,no,True
5,no,True
5,no,True
5,no,True
5,no,True
5,no,True
5,no,True
5,no,True
5,no,True
5,no,True
6,yes,True
6,no,False
6,yes,True
6,yes,True
6,yes,True
6,yes,True
6,yes,True
6,yes,True
6,yes,True
6,yes,True
6,yes,True
6,yes,True
6,yes,True
6,yes,True
6,yes,True
6,yes,True
6,yes,True
6,yes,True
6,yes,True
6,yes,True
7,yes,False
7,yes,False
7,yes,False
7,yes,False
7,yes,False
7,yes,False
7,yes,False
7,yes,False
7,yes,False
7,yes,False
7,yes,False
7,yes,False
7,yes,False
7,yes,False
7,yes,False
7,yes,False
7,yes,False
7,yes,False
7,yes,False
7,yes,False
8,no,True
8,no,True
8,no,True
8,no,True
8,no,True
8,no,True
8,yes,False
8,no,True
8,no,True
8,no,True
8,no,True
8,yes,False
8,no,True
8,no,True
8,no,True
8,no,True
8,no,True
8,no,True
8,no,True
8,no,True
9,yes,True
9,yes,True
9,no,False
9,yes,True
9,no,False
9,no,False
9,yes,True
9,yes,True
9,no,False
9,yes,True
9,yes,True
9,yes,True
9,yes,True
9,no,False
9,yes,True
9,yes,True
9,yes,True
9,yes,True
9,yes,True
9,yes,True
10,yes,True
10,yes,True
10,yes,True
10,yes,True
10,yes,True
10,yes,True
10,yes,True
10,yes,True
10,yes,True
10,yes,True
10,yes,True
10,yes,True
10,yes,True
10,yes,True
10,yes,True
10,yes,True
10,yes,True
10,yes,True
10,yes,True
10,yes,True
11,yes,True
11,yes,True
11,yes,True
11,yes,True
11,yes,True
11,yes,True
11,yes,True
11,yes,True
11,yes,True
11,yes,True
11,yes,True
11,yes,True
11,yes,True
11,yes,True
11,yes,True
11,yes,True
11,yes,True
11,yes,True
11,yes,True
11,yes,True
12,yes,True
12,no,False
12,yes,True
12,yes,True
12,no,False
12,no,False
12,no,False
12,no,False
12,no,False
12,no,False
12,no,False
12,no,False
12,yes,True
12,no,False
12,yes,True
12,no,False
12,yes,True
12,yes,True
12,no,False
12,no,False
13,,False
13,yes,True
13,,False
13,yes,True
13,yes,True
13,yes,True
13,yes,True
13,yes,True
13,yes,True
13,yes,True
13,yes,True
13,no,False
13,yes,True
13,yes,True
13,yes,True
13,no,False
13,,False
13,yes,True
13,no,False
13,no,False
14,yes,True
14,yes,True
14,yes,True
14,yes,True
14,yes,True
14,yes,True
14,yes,True
14,yes,True
14,yes,True
14,yes,True
14,yes,True
14,yes,True
14,yes,True
14,yes,True
14,yes,True
14,yes,True
14,yes,True
14,yes,True
14,yes,True
14,yes,True
15,yes,True
15,yes,True
15,yes,True
15,yes,True
15,yes,True
15,yes,True
15,yes,True
15,yes,True
15,yes,True
15,yes,True
15,yes,True
