question_id,perturbation_id,answer,correct
0,19,C,True
0,19,D,False
0,19,D,False
0,19,B,False
0,19,D,False
0,19,C,True
0,19,D,False
0,19,D,False
0,19,D,False
0,19,D,False
0,19,D,False
0,19,D,False
0,19,D,False
0,19,C,True
0,19,C,True
0,19,D,False
0,19,D,False
0,19,D,False
0,19,D,False
0,19,D,False
0,42,B,True
0,42,B,True
0,42,B,True
0,42,D,False
0,42,D,False
0,42,B,True
0,42,C,False
0,42,C,False
0,42,D,False
0,42,B,True
0,42,A,False
0,42,D,False
0,42,B,True
0,42,B,True
0,42,B,True
0,42,D,False
0,42,B,True
0,42,B,True
0,42,B,True
0,42,B,True
0,153,C,False
0,153,B,False
0,153,B,False
0,153,B,False
0,153,B,False
0,153,B,False
0,153,C,False
0,153,C,False
0,153,C,False
0,153,C,False
0,153,B,False
0,153,C,False
0,153,B,False
0,153,B,False
0,153,C,False
0,153,C,False
0,153,B,False
0,153,B,False
0,153,C,False
0,153,C,False
0,78,B,False
0,78,B,False
0,78,B,False
0,78,B,False
0,78,B,False
0,78,B,False
0,78,B,False
0,78,B,False
0,78,B,False
0,78,B,False
0,78,B,False
0,78,B,False
0,78,B,False
0,78,B,False
0,78,B,False
0,78,B,False
0,78,B,False
0,78,B,False
0,78,B,False
0,78,B,False
0,145,C,False
0,145,A,True
0,145,A,True
0,145,A,True
0,145,B,False
0,145,B,False
0,145,D,False
0,145,A,True
0,145,A,True
0,145,A,True
0,145,D,False
0,145,A,True
0,145,A,True
0,145,B,False
0,145,D,False
0,145,D,False
0,145,A,True
0,145,C,False
0,145,A,True
0,145,A,True
0,15,A,False
0,15,A,False
0,15,A,False
0,15,A,False
0,15,A,False
0,15,A,False
0,15,A,False
0,15,A,False
0,15,A,False
0,15,A,False
0,15,A,False
0,15,A,False
0,15,A,False
0,15,A,False
0,15,A,False
0,15,A,False
0,15,A,False
0,15,A,False
0,15,A,False
0,15,A,False
0,24,D,False
0,24,D,False
0,24,D,False
0,24,D,False
0,24,D,False
0,24,B,False
0,24,D,False
0,24,D,False
0,24,D,False
0,24,D,False
0,24,D,False
0,24,D,False
0,24,D,False
0,24,D,False
0,24,D,False
0,24,D,False
0,24,D,False
0,24,B,False
0,24,D,False
0,24,D,False
0,68,C,True
0,68,B,False
0,68,C,True
0,68,C,True
0,68,C,True
0,68,D,False
0,68,B,False
0,68,C,True
0,68,D,False
0,68,D,False
0,68,C,True
0,68,C,False
0,68,B,False
0,68,D,False
0,68,D,False
0,68,D,False
0,68,B,False
0,68,C,True
0,68,D,False
0,68,C,True
0,113,B,False
0,113,C,False
0,113,C,False
0,113,B,False
0,113,C,False
0,113,C,False
0,113,B,False
0,113,B,False
0,113,B,False
0,113,B,False
0,113,C,False
0,113,A,True
0,113,C,False
0,113,C,False
0,113,A,True
0,113,C,False
0,113,B,False
0,113,B,False
0,113,B,False
0,113,A,True
0,118,C,False
0,118,C,False
0,118,B,True
0,118,B,False
0,118,A,False
0,118,B,True
0,118,B,False
0,118,C,False
0,118,C,False
0,118,B,True
0,118,C,False
0,118,D,False
0,118,C,False
0,118,A,False
0,118,C,False
0,118,B,True
0,118,B,False
0,118,B,True
0,118,B,True
0,118,C,False
0,93,D,False
0,93,D,False
0,93,B,False
0,93,D,False
0,93,D,False
0,93,B,False
0,93,C,True
0,93,B,False
0,93,D,False
0,93,B,False
0,93,C,True
0,93,B,False
0,93,B,False
0,93,B,False
0,93,C,True
0,93,B,False
0,93,B,False
0,93,C,True
0,93,B,False
0,93,C,True
0,159,A,False
0,159,C,True
0,159,C,False
0,159,C,True
0,159,C,True
0,159,C,False
0,159,C,False
0,159,C,True
0,159,C,False
0,159,C,False
0,159,C,False
0,159,C,True
0,159,C,False
0,159,C,True
0,159,C,False
0,159,C,True
0,159,C,False
0,159,C,True
0,159,C,True
0,159,C,False
0,69,D,True
0,69,D,True
0,69,B,False
0,69,C,False
0,69,D,True
0,69,A,False
0,69,C,False
0,69,B,False
0,69,C,False
0,69,B,False
0,69,D,True
0,69,D,True
0,69,B,False
0,69,C,False
0,69,B,False
0,69,D,True
0,69,B,False
0,69,C,False
0,69,B,False
0,69,C,False
0,142,C,False
0,142,C,False
0,142,C,False
0,142,C,False
0,142,A,True
0,142,B,False
0,142,B,False
0,142,B,False
0,142,A,True
0,142,A,False
0,142,A,False
0,142,C,False
0,142,B,False
0,142,B,False
0,142,A,True
0,142,B,False
0,142,C,False
0,142,A,True
0,142,A,False
0,142,A,False
0,45,D,False
0,45,D,False
0,45,D,False
0,45,D,False
0,45,B,True
0,45,D,False
0,45,D,False
0,45,C,False
0,45,C,False
0,45,B,True
0,45,B,False
0,45,D,False
0,45,C,False
0,45,D,False
0,45,B,True
0,45,D,False
0,45,C,False
0,45,C,False
0,45,C,False
0,45,D,False
0,16,D,False
0,16,D,False
0,16,D,False
0,16,D,False
0,16,D,False
0,16,D,False
0,16,D,False
0,16,C,False
0,16,D,False
0,16,D,False
0,16,D,False
0,16,D,False
0,16,D,False
0,16,D,False
0,16,D,False
0,16,D,False
0,16,C,False
0,16,C,False
0,16,D,False
0,16,D,False
0,51,B,False
0,51,B,False
0,51,B,False
0,51,D,True
0,51,C,False
0,51,D,True
0,51,D,True
0,51,B,False
0,51,C,False
0,51,B,False
0,51,D,True
0,51,C,False
0,51,C,False
0,51,B,False
0,51,C,False
0,51,C,False
0,51,C,False
0,51,B,False
0,51,B,False
0,51,C,False
0,125,B,False
0,125,B,False
0,125,A,True
0,125,C,False
0,125,B,False
0,125,D,False
0,125,C,False
0,125,D,False
0,125,C,False
0,125,D,False
0,125,C,False
0,125,B,False
0,125,B,False
0,125,B,False
0,125,C,False
0,125,B,False
0,125,C,False
0,125,D,False
0,125,C,False
0,125,B,False
0,96,A,False
0,96,D,True
0,96,D,True
0,96,A,False
0,96,D,True
0,96,A,False
0,96,B,False
0,96,D,True
0,96,A,False
0,96,C,False
0,96,B,False
0,96,D,True
0,96,D,True
0,96,B,False
0,96,D,True
0,96,A,False
0,96,B,False
0,96,A,False
0,96,A,False
0,96,D,True
0,56,C,False
0,56,C,False
0,56,C,False
0,56,C,False
0,56,C,False
0,56,C,False
0,56,C,False
0,56,C,False
0,56,C,False
0,56,B,False
0,56,B,False
0,56,C,False
0,56,C,False
0,56,A,True
0,56,A,False
0,56,A,False
0,56,C,False
0,56,C,False
0,56,C,False
0,56,B,False
1,138,B,False
1,138,B,False
1,138,B,False
1,138,B,False
1,138,B,False
1,138,A,False
1,138,A,False
1,138,A,False
1,138,A,False
1,138,A,False
1,138,A,False
1,138,A,False
1,138,A,False
1,138,A,False
1,138,A,False
1,138,A,False
1,138,A,False
1,138,A,False
1,138,A,False
1,138,A,False
1,42,A,True
1,42,D,False
1,42,D,False
1,42,A,True
1,42,A,True
1,42,A,True
1,42,A,True
1,42,A,True
1,42,C,False
1,42,C,False
1,42,C,False
1,42,C,False
1,42,C,False
1,42,C,False
1,42,A,True
1,42,D,False
1,42,A,True
1,42,A,True
1,42,C,False
1,42,A,True
1,61,B,True
1,61,B,True
1,61,B,True
1,61,A,False
1,61,B,True
1,61,B,True
1,61,B,True
1,61,B,True
1,61,A,False
1,61,B,True
1,61,B,True
1,61,B,True
1,61,B,True
1,61,A,False
1,61,A,False
1,61,B,True
1,61,B,True
1,61,B,True
1,61,B,True
1,61,B,True
1,113,C,False
1,113,C,False
1,113,B,False
1,113,B,False
1,113,B,False
1,113,B,False
1,113,B,False
1,113,B,False
1,113,B,False
1,113,C,False
1,113,C,False
1,113,C,False
1,113,A,True
1,113,C,False
1,113,C,False
1,113,C,False
1,113,C,False
1,113,C,False
1,113,C,False
1,113,B,False
1,171,B,False
1,171,B,False
1,171,B,False
1,171,B,False
1,171,C,True
1,171,C,True
1,171,C,True
1,171,C,True
1,171,B,False
1,171,C,True
1,171,B,False
1,171,C,True
1,171,C,True
1,171,C,True
1,171,C,True
1,171,B,False
1,171,C,True
1,171,C,True
1,171,C,True
1,171,B,False
1,41,D,False
1,41,C,False
1,41,C,False
1,41,C,False
1,41,C,False
1,41,D,False
1,41,C,False
1,41,C,False
1,41,C,False
1,41,C,False
1,41,D,False
1,41,C,False
1,41,C,False
1,41,C,False
1,41,C,False
1,41,C,False
1,41,C,False
1,41,C,False
1,41,C,False
1,41,C,False
1,97,D,False
1,97,D,False
1,97,D,False
1,97,C,False
1,97,D,False
1,97,C,False
1,97,D,False
1,97,C,False
1,97,D,False
1,97,D,False
1,97,C,False
1,97,D,False
1,97,D,False
1,97,D,False
1,97,D,False
1,97,D,False
1,97,D,False
1,97,C,False
1,97,D,False
1,97,C,False
