question_id,answer,correct
0,B,False
0,B,False
0,C,True
0,B,False
0,D,False
0,B,False
0,B,False
0,B,False
0,B,False
0,C,True
0,C,True
0,D,False
0,D,False
0,B,False
0,B,False
0,B,False
0,D,False
0,D,False
0,B,False
0,B,False
1,A,False
1,B,False
1,C,False
1,C,False
1,B,False
1,D,True
1,B,False
1,D,True
1,A,False
1,C,False
1,D,True
1,B,False
1,"A, C",False
1,"A, B, C, D",True
1,B,False
1,B,False
1,,False
1,B,False
1,B,False
1,B,False
2,B,False
2,D,False
2,C,True
2,D,False
2,D,False
2,C,True
2,B,False
2,D,False
2,D,False
2,B,False
2,B,False
2,B,False
2,D,False
2,B,False
2,B,False
2,B,False
2,A,False
2,C,True
2,A,False
2,A,False
3,C,False
3,C,False
3,B,False
3,C,False
3,B,False
3,C,False
3,C,False
3,C,False
3,C,False
3,C,False
3,C,False
3,C,False
3,C,False
3,C,False
3,B,False
3,C,False
3,B,False
3,C,False
3,B,False
3,B,False
4,C,True
4,B,False
4,C,True
4,B,False
4,B,False
4,B,False
4,B,False
4,C,True
4,C,True
4,B,False
4,C,True
4,C,True
4,C,True
4,B,False
4,C,True
4,C,True
4,C,True
4,B,False
4,B,False
4,B,False
5,A,False
5,C,True
5,B,False
5,C,True
5,B,False
5,B,False
5,C,True
5,C,True
5,A,False
5,B,False
5,C,True
5,B,False
5,B,False
5,C,True
5,D,False
5,D,False
5,B,False
5,C,True
5,D,False
5,B,False
6,A,False
6,A,False
6,A,False
6,B,False
6,B,False
6,B,False
6,B,False
6,A,False
6,A,False
6,"A, B, D",False
6,B,False
6,A,False
6,A,False
6,A,False
6,B,False
6,"A, B, C, D",True
6,A,False
6,B,False
6,B,False
6,"A, D",False
7,C,False
7,B,False
7,A,False
7,B,False
7,C,False
7,C,False
7,C,False
7,C,False
7,C,False
7,C,False
7,C,False
7,C,False
7,C,False
7,C,False
7,B,False
7,C,False
7,C,False
7,C,False
7,C,False
7,C,False
8,B,False
8,B,False
8,C,True
8,B,False
8,B,False
8,B,False
8,B,False
8,B,False
8,B,False
8,B,False
8,B,False
8,B,False
8,B,False
8,B,False
8,B,False
8,C,True
8,B,False
8,D,False
8,B,False
8,D,False
9,A,False
9,C,True
9,B,False
9,A,False
9,A,False
9,A,False
9,A,False
9,A,False
9,A,False
9,A,False
9,B,False
9,A,False
9,A,False
9,B,False
9,B,False
9,A,False
9,B,False
9,C,True
9,B,False
9,B,False
10,B,False
10,D,False
10,B,False
10,D,False
10,A,False
10,C,True
10,A,False
10,A,False
10,C,True
10,D,False
10,A,False
10,B,False
10,D,False
10,D,False
10,D,False
10,D,False
10,D,False
10,A,False
10,D,False
10,A,False
11,B,False
11,B,False
11,B,False
11,D,True
11,C,False
11,C,False
11,B,False
11,B,False
11,C,False
11,C,False
11,B,False
11,C,False
11,C,False
11,C,False
11,B,False
11,D,True
11,C,False
11,C,False
11,D,True
11,B,False
12,D,False
12,B,False
12,B,False
12,C,True
12,C,True
12,B,False
12,D,False
12,B,False
12,A,False
12,B,False
12,C,True
12,D,False
12,D,False
12,B,False
12,D,False
12,D,False
12,B,False
12,C,True
12,D,False
12,D,False
13,D,False
13,D,False
13,D,False
13,D,False
13,D,False
13,B,False
13,B,False
13,B,False
13,B,False
13,B,False
13,D,False
13,D,False
13,B,False
13,D,False
13,D,False
13,D,False
13,B,False
13,D,False
13,B,False
13,D,False
14,C,False
14,C,False
14,"A, D",True
14,C,False
14,D,True
14,D,True
14,A,False
14,C,False
14,D,True
14,D,True
14,D,True
14,D,True
14,D,True
14,D,True
14,D,True
14,D,True
14,D,True
14,"A, D",True
14,D,True
14,"A, C, D",True
15,B,True
15,C,False
15,B,True
15,C,False
15,C,False
15,B,True
15,B,True
15,B,True
15,C,False
15,D,False
15,C,False
15,B,True
15,B,True
15,B,True
15,B,True
15,B,True
15,C,False
15,C,False
15,C,False
15,B,True
16,A,False
16,C,True
16,C,True
16,C,True
16,A,False
16,C,True
16,A,False
16,C,True
16,A,False
16,A,False
16,A,False
16,C,True
16,A,False
16,A,False
16,C,True
16,C,True
16,C,True
16,C,True
16,C,True
16,A,False
17,"A, C, D",False
17,,False
17,,False
17,C,False
17,B,True
17,C,False
17,C,False
17,C,False
17,C,False
17,A,False
17,B,True
17,,False
17,B,True
17,C,False
17,C,False
17,D,False
17,B,True
17,A,False
17,B,True
17,C,False
18,A,False
18,A,False
18,A,False
18,B,False
18,B,False
18,C,True
18,B,False
18,D,False
18,B,False
18,A,False
18,A,False
18,A,False
18,B,False
18,A,False
18,D,False
18,A,False
18,A,False
18,A,False
18,A,False
18,B,False
19,C,False
19,D,False
19,D,False
19,D,False
19,B,True
19,C,False
19,C,False
19,D,False
19,B,True
19,C,False
19,C,False
19,C,False
19,C,False
19,D,False
19,B,True
19,D,False
19,C,False
19,D,False
19,D,False
19,C,False
20,D,False
20,D,False
20,D,False
20,C,True
20,C,True
20,D,False
20,C,True
20,D,False
20,C,True
20,A,False
20,C,True
20,C,True
20,C,True
20,D,False
20,C,True
20,A,False
20,A,False
20,D,False
20,D,False
20,C,True
21,C,False
21,D,True
21,B,False
21,C,False
21,D,True
21,B,False
21,A,False
21,B,False
21,B,False
21,B,False
21,D,True
21,A,False
21,D,True
21,C,False
21,B,False
21,A,False
21,B,False
21,A,False
21,B,False
21,D,True
22,A,False
22,C,False
22,B,True
22,A,False
22,A,False
22,A,False
22,A,False
22,A,False
22,A,False
22,A,False
22,A,False
22,A,False
22,A,False
22,A,False
22,A,False
22,A,False
22,A,False
22,A,False
22,A,False
22,A,False
23,D,False
23,B,True
23,B,True
23,C,False
23,B,True
23,B,True
23,B,True
23,B,True
23,B,True
23,B,True
23,B,True
23,B,True
23,B,True
23,B,True
23,B,True
23,C,False
23,B,True
23,B,True
23,B,True
23,C,False
24,D,False
24,B,False
24,B,False
24,B,False
24,B,False
24,A,False
24,D,False
24,B,False
24,B,False
24,B,False
24,B,False
24,B,False
24,B,False
24,B,False
24,B,False
24,D,False
24,D,False
24,B,False
24,B,False
24,D,False
25,C,False
25,B,False
25,B,False
25,D,False
25,C,False
25,C,False
25,C,False
25,C,False
25,B,False
25,C,False
25,D,False
25,B,False
25,B,False
25,C,False
25,D,False
25,C,False
25,B,False
25,C,False
25,C,False
25,D,False
26,B,False
26,B,False
26,C,False
26,C,False
26,C,False
26,C,False
26,C,False
26,C,False
26,C,False
26,C,False
26,C,False
26,B,False
26,C,False
26,C,False
26,C,False
26,C,False
26,C,False
26,C,False
26,B,False
26,C,False
27,B,False
27,B,False
27,A,False
27,A,False
27,A,False
27,B,False
27,D,True
27,B,False
27,A,False
27,A,False
27,D,True
27,B,False
27,A,False
27,B,False
27,B,False
27,B,False
27,B,False
27,B,False
27,B,False
27,B,False
28,,False
28,A,False
28,D,True
28,D,True
28,B,False
28,B,False
28,A,False
28,D,True
28,B,False
28,B,False
28,B,False
28,A,False
28,B,False
28,A,False
28,A,False
28,D,True
28,,False
28,A,False
28,D,True
28,B,False
29,D,False
29,B,False
29,B,False
29,B,False
29,D,False
29,B,False
29,A,False
29,B,False
29,D,False
29,B,False
29,C,True
29,C,True
29,A,False
29,D,False
29,B,False
29,B,False
29,B,False
29,B,False
29,A,False
29,A,False
30,A,False
30,A,False
30,B,False
30,A,False
30,A,False
30,A,False
30,A,False
30,A,False
30,D,False
30,B,False
30,A,False
30,B,False
30,A,False
30,A,False
30,B,False
30,A,False
30,B,False
30,A,False
30,D,False
30,A,False
31,D,False
31,B,False
31,B,False
31,B,False
31,C,True
31,B,False
31,B,False
31,B,False
31,C,True
31,D,False
31,C,True
31,B,False
31,B,False
31,C,True
31,B,False
31,B,False
31,D,False
31,C,True
31,D,False
31,B,False
32,B,False
32,C,True
32,C,True
32,D,False
32,C,True
32,B,False
32,A,False
32,B,False
32,C,True
32,B,False
32,D,False
32,C,True
32,,False
32,,False
32,D,False
32,C,True
32,B,False
32,C,True
32,D,False
32,C,True
33,B,False
33,B,False
33,B,False
33,B,False
33,B,False
33,B,False
33,B,False
33,B,False
33,B,False
33,B,False
33,B,False
33,B,False
33,B,False
33,B,False
33,B,False
33,B,False
33,B,False
33,B,False
33,C,True
33,B,False
34,C,False
34,A,False
34,C,False
34,A,False
34,D,True
34,C,False
34,C,False
34,B,False
34,A,False
34,A,False
34,B,False
34,B,False
34,B,False
34,A,False
34,A,False
34,C,False
34,C,False
34,A,False
34,A,False
34,B,False
35,B,False
35,A,True
35,C,False
35,D,False
35,A,True
35,D,False
35,A,True
35,A,True
35,B,False
35,A,True
35,A,True
35,A,True
35,B,False
35,A,True
35,A,True
35,C,False
35,B,False
35,C,False
35,A,True
35,A,True
36,A,False
36,C,False
36,C,False
36,A,False
36,A,False
36,A,False
36,A,False
36,C,False
36,C,False
36,B,True
36,A,False
36,A,False
36,B,True
36,A,False
36,A,False
36,A,False
36,A,False
36,A,False
36,A,False
36,A,False
37,B,False
37,B,False
37,C,False
37,C,False
37,B,False
37,D,False
37,B,False
37,B,False
37,D,False
37,D,False
37,B,False
37,D,False
37,C,False
37,D,False
37,C,False
37,B,False
37,B,False
37,D,False
37,C,False
37,C,False
38,C,False
38,D,False
38,C,False
38,C,False
38,C,False
38,C,False
38,C,False
38,C,False
38,D,False
38,C,False
38,C,False
38,C,False
38,D,False
38,C,False
38,D,False
38,C,False
38,C,False
38,C,False
38,C,False
38,C,False
39,C,False
39,D,True
39,D,True
39,C,False
39,C,False
39,B,False
39,C,False
39,C,False
39,C,False
39,C,False
39,C,False
39,C,False
39,C,False
39,D,True
39,B,False
39,C,False
39,C,False
39,C,False
39,C,False
39,C,False
40,C,False
40,C,False
40,C,False
40,C,False
40,C,False
40,C,False
40,C,False
40,C,False
40,C,False
40,C,False
40,C,False
40,C,False
40,C,False
40,C,False
40,C,False
40,C,False
40,C,False
40,C,False
40,C,False
40,C,False
41,D,False
41,C,False
41,D,False
41,A,True
41,A,True
41,A,True
41,B,False
41,B,False
41,A,True
41,A,True
41,B,False
41,A,True
41,A,True
41,A,True
41,A,True
41,C,False
41,B,False
41,A,True
41,,False
41,C,False
42,C,False
42,C,False
42,B,False
42,D,False
42,C,False
42,A,True
42,D,False
42,B,False
42,D,False
42,C,False
42,C,False
42,C,False
42,A,True
42,B,False
42,C,False
42,D,False
42,B,False
42,D,False
42,C,False
42,D,False
43,C,False
43,D,False
43,A,False
43,D,False
43,D,False
43,A,False
43,C,False
43,A,False
43,D,False
43,C,False
43,C,False
43,C,False
43,C,False
43,C,False
43,C,False
43,C,False
43,C,False
43,D,False
43,C,False
43,C,False
44,C,False
44,C,False
44,C,False
44,C,False
44,C,False
44,C,False
44,C,False
44,C,False
44,C,False
44,C,False
44,C,False
44,C,False
44,C,False
44,C,False
44,C,False
44,C,False
44,C,False
44,C,False
44,C,False
44,C,False
45,,False
45,C,False
45,C,False
45,C,False
45,C,False
45,B,False
45,C,False
45,C,False
45,B,False
45,D,False
45,B,False
45,,False
45,C,False
45,D,False
45,C,False
45,B,False
45,B,False
45,C,False
45,D,False
45,,False
46,D,False
46,C,False
46,A,False
46,A,False
46,A,False
46,D,False
46,D,False
46,B,True
46,D,False
46,A,False
46,D,False
46,D,False
46,D,False
46,B,True
46,D,False
46,C,False
46,B,True
46,C,False
46,B,True
46,D,False
47,C,True
47,C,True
47,C,True
47,C,True
47,C,True
47,C,True
47,C,True
47,C,True
47,C,True
47,C,True
47,C,True
47,C,True
47,C,True
47,C,True
47,C,True
47,C,True
47,C,True
47,C,True
47,C,True
47,C,True
48,A,False
48,C,False
48,A,False
48,B,False
48,C,False
48,B,False
48,A,False
48,C,False
48,A,False
48,D,True
48,A,False
48,B,False
48,C,False
48,A,False
48,A,False
48,A,False
48,A,False
48,A,False
48,B,False
48,B,False
49,A,False
49,B,False
49,D,True
49,A,False
49,C,False
49,B,False
49,C,False
49,C,False
49,A,False
49,D,True
49,B,False
49,D,True
49,B,False
49,B,False
49,A,False
49,C,False
49,B,False
49,C,False
49,B,False
49,B,False
50,A,False
50,A,False
50,"C, D",True
50,D,True
50,C,False
50,B,False
50,A,False
50,B,False
50,C,False
50,A,False
50,D,True
50,B,False
50,,False
50,C,False
50,,False
50,D,True
50,A,False
50,"A, D",True
50,D,True
50,A,False
51,C,False
51,A,False
51,A,False
51,D,False
51,C,False
51,D,False
51,D,False
51,A,False
51,A,False
51,C,False
51,A,False
51,A,False
51,D,False
51,A,False
51,C,False
51,C,False
51,A,False
51,C,False
51,C,False
51,A,False
52,C,False
52,C,False
52,B,False
52,B,False
52,C,False
52,C,False
52,C,False
52,C,False
52,B,False
52,C,False
52,C,False
52,B,False
52,C,False
52,C,False
