question_id,perturbation_id,answer,correct
1,115,no,False
1,115,no,False
1,115,no,False
1,115,no,False
1,115,no,False
1,115,no,False
1,115,chat,True
1,115,no,False
1,115,no,False
1,115,chat,True
1,115,no,False
1,115,no,False
1,115,no,False
1,115,no,False
1,115,no,False
1,115,no,False
1,115,no,False
1,115,no,False
1,115,no,False
1,115,no,False
1,15,chat,True
1,15,chat,True
1,15,no,False
1,15,no,False
1,15,no,False
1,15,no,False
1,15,no,False
1,15,no,False
1,15,chat,True
1,15,chat,True
1,15,no,False
1,15,no,False
1,15,chat,True
1,15,no,False
1,15,no,False
1,15,no,False
1,15,no,False
1,15,no,False
1,15,no,False
1,15,no,False
1,211,,False
1,211,,False
1,211,,False
1,211,,False
1,211,,False
1,211,,False
1,211,,False
1,211,,False
1,211,,False
1,211,chat,True
1,211,,False
1,211,,False
1,211,,False
1,211,,False
1,211,,False
1,211,,False
1,211,,False
1,211,,False
1,211,,False
1,211,,False
1,126,no,False
1,126,no,False
1,126,no,False
1,126,no,False
1,126,chat,True
1,126,chat,True
1,126,no,False
1,126,no,False
1,126,no,False
1,126,no,False
1,126,chat,True
1,126,no,False
1,126,no,False
1,126,no,False
1,126,no,False
1,126,chat,True
1,126,chat,True
1,126,no,False
1,126,no,False
1,126,chat,True
1,6,chat,True
1,6,no,False
1,6,no,False
1,6,no,False
1,6,no,False
1,6,no,False
1,6,no,False
1,6,chat,True
1,6,chat,True
1,6,chat,True
1,6,no,False
1,6,no,False
1,6,no,False
1,6,no,False
1,6,no,False
1,6,chat,True
1,6,no,False
1,6,no,False
1,6,no,False
1,6,no,False
1,170,chat,True
1,170,chat,True
1,170,no,False
1,170,chat,True
1,170,no,False
1,170,chat,True
1,170,chat,True
1,170,no,False
1,170,chat,True
1,170,no,False
1,170,no,False
1,170,no,False
1,170,chat,True
1,170,chat,True
1,170,chat,True
1,170,chat,True
1,170,no,False
1,170,chat,True
1,170,chat,True
1,170,no,False
1,9,no,False
1,9,no,False
1,9,no,False
1,9,no,False
1,9,no,False
1,9,no,False
1,9,no,False
1,9,no,False
1,9,no,False
1,9,chat,True
1,9,no,False
1,9,no,False
1,9,no,False
1,9,no,False
1,9,no,False
1,9,chat,True
1,9,no,False
1,9,no,False
1,9,no,False
1,9,no,False
1,221,no,False
1,221,no,False
1,221,no,False
1,221,no,False
1,221,no,False
1,221,,False
1,221,,False
1,221,no,False
