question_id,perturbation_id,answer,correct
1,69,beach,True
1,69,silver,False
1,69,,False
1,69,silver,False
1,69,silver,False
1,69,silver,False
1,69,silver,False
1,69,beach,True
1,69,silver,False
1,69,silver,False
1,69,beach,True
1,69,silver,False
1,69,silver,False
1,69,beach,True
1,69,silver,False
1,69,silver,False
1,69,silver,False
1,69,beach,True
1,69,silver,False
1,69,beach,True
1,206,beach,True
1,206,beach,True
1,206,beach,True
1,206,beach,True
1,206,beach,True
1,206,beach,True
1,206,beach,True
1,206,beach,True
1,206,beach,True
1,206,beach,True
1,206,beach,True
1,206,beach,True
1,206,beach,True
1,206,beach,True
1,206,beach,True
1,206,beach,True
1,206,beach,True
1,206,beach,True
1,206,beach,True
1,206,beach,True
1,180,beach,True
1,180,beach,True
1,180,beach,True
1,180,beach,True
1,180,beach,True
1,180,beach,True
1,180,beach,True
1,180,beach,True
1,180,beach,True
1,180,beach,True
1,180,beach,True
1,180,beach,True
1,180,beach,True
1,180,beach,True
1,180,beach,True
1,180,beach,True
1,180,beach,True
1,180,beach,True
1,180,beach,True
1,180,beach,True
1,9,beach,True
1,9,beach,True
1,9,beach,True
1,9,beach,True
1,9,beach,True
1,9,beach,True
1,9,beach,True
1,9,beach,True
1,9,beach,True
1,9,beach,True
1,9,beach,True
1,9,,False
1,9,beach,True
1,9,beach,True
1,9,beach,True
1,9,,False
1,9,beach,True
1,9,beach,True
1,9,beach,True
1,9,beach,True
1,127,silver,False
1,127,beach,True
1,127,silver,False
1,127,silver,False
1,127,,False
1,127,,False
1,127,,False
1,127,beach,True
1,127,beach,True
1,127,silver,False
1,127,,False
1,127,,False
1,127,,False
1,127,,False
1,127,,False
1,127,silver,False
1,127,,False
1,127,silver,False
1,127,,False
1,127,,False
1,109,silver,False
1,109,silver,False
1,109,silver,False
1,109,silver,False
1,109,silver,False
1,109,silver,False
1,109,silver,False
1,109,silver,False
1,109,silver,False
1,109,silver,False
1,109,silver,False
1,109,silver,False
1,109,silver,False
1,109,silver,False
1,109,silver,False
1,109,silver,False
1,109,silver,False
1,109,silver,False
1,109,silver,False
1,109,silver,False
1,196,beach,True
1,196,beach,True
1,196,beach,True
1,196,beach,True
1,196,beach,True
1,196,beach,True
1,196,beach,True
1,196,beach,True
1,196,beach,True
1,196,beach,True
1,196,beach,True
1,196,beach,True
1,196,beach,True
1,196,beach,True
1,196,beach,True
1,196,beach,True
1,196,beach,True
1,196,beach,True
1,196,beach,True
1,196,beach,True
1,93,beach,True
1,93,silver,False
1,93,,False
1,93,silver,False
1,93,silver,False
1,93,silver,False
1,93,silver,False
1,93,beach,True
1,93,silver,False
1,93,silver,False
1,93,beach,True
1,93,beach,True
1,93,beach,True
1,93,,False
1,93,beach,True
1,93,silver,False
1,93,silver,False
1,93,silver,False
1,93,silver,False
1,93,silver,False
1,213,silver,False
1,213,silver,False
1,213,silver,False
1,213,silver,False
1,213,silver,False
1,213,silver,False
1,213,silver,False
1,213,silver,False
1,213,silver,False
1,213,silver,False
1,213,silver,False
1,213,silver,False
1,213,silver,False
1,213,silver,False
1,213,silver,False
1,213,silver,False
1,213,silver,False
1,213,silver,False
