question_id,answer,correct
0,invalid,True
0,invalid,True
0,invalid,True
0,invalid,True
0,invalid,True
0,invalid,True
0,invalid,True
0,invalid,True
0,invalid,True
0,invalid,True
0,invalid,True
0,invalid,True
0,invalid,True
0,invalid,True
0,invalid,True
0,invalid,True
0,invalid,True
0,invalid,True
0,invalid,True
0,invalid,True
1,invalid,True
1,invalid,True
1,invalid,True
1,invalid,True
1,invalid,True
1,invalid,True
1,invalid,True
1,invalid,True
1,invalid,True
1,invalid,True
1,invalid,True
1,invalid,True
1,invalid,True
1,invalid,True
1,invalid,True
1,invalid,True
1,invalid,True
1,invalid,True
1,invalid,True
1,invalid,True
2,invalid,True
2,invalid,True
2,invalid,True
2,invalid,True
2,invalid,True
2,invalid,True
2,invalid,True
2,invalid,True
2,invalid,True
2,invalid,True
2,invalid,True
2,invalid,True
2,invalid,True
2,invalid,True
2,invalid,True
2,invalid,True
2,invalid,True
2,invalid,True
2,invalid,True
2,invalid,True
3,invalid,False
3,invalid,False
3,invalid,False
3,invalid,False
3,invalid,False
3,invalid,False
3,invalid,False
3,invalid,False
3,invalid,False
3,invalid,False
3,invalid,False
3,invalid,False
3,invalid,False
3,invalid,False
3,invalid,False
3,invalid,False
3,invalid,False
3,invalid,False
3,invalid,False
3,invalid,False
4,invalid,True
4,invalid,True
4,invalid,True
4,invalid,True
4,invalid,True
4,invalid,True
4,invalid,True
4,invalid,True
4,invalid,True
4,invalid,True
4,invalid,True
4,invalid,True
4,invalid,True
4,invalid,True
4,invalid,True
4,invalid,True
4,invalid,True
4,invalid,True
4,invalid,True
4,invalid,True
5,invalid,True
5,invalid,True
5,invalid,True
5,invalid,True
5,invalid,True
5,invalid,True
5,invalid,True
5,invalid,True
5,valid,False
5,invalid,True
5,invalid,True
5,invalid,True
5,invalid,True
5,invalid,True
5,invalid,True
5,invalid,True
5,valid,False
5,invalid,True
5,invalid,True
5,invalid,True
6,invalid,True
6,invalid,True
6,invalid,True
6,invalid,True
6,invalid,True
6,invalid,True
6,invalid,True
6,invalid,True
6,invalid,True
6,invalid,True
6,invalid,True
6,invalid,True
6,invalid,True
6,invalid,True
6,invalid,True
6,invalid,True
6,invalid,True
6,invalid,True
6,invalid,True
6,invalid,True
7,invalid,False
7,invalid,False
7,invalid,False
7,invalid,False
7,invalid,False
7,invalid,False
7,invalid,False
7,invalid,False
7,invalid,False
7,invalid,False
7,invalid,False
7,invalid,False
7,invalid,False
7,invalid,False
7,invalid,False
7,invalid,False
7,invalid,False
7,invalid,False
7,invalid,False
7,invalid,False
8,invalid,False
8,invalid,False
8,invalid,False
8,invalid,False
8,invalid,False
8,invalid,False
8,invalid,False
8,invalid,False
8,invalid,False
8,invalid,False
8,invalid,False
8,invalid,False
8,invalid,False
8,valid,True
8,invalid,False
8,invalid,False
8,invalid,False
8,invalid,False
8,invalid,False
8,invalid,False
9,invalid,False
9,invalid,False
9,invalid,False
9,invalid,False
9,invalid,False
9,invalid,False
9,invalid,False
9,invalid,False
9,invalid,False
9,invalid,False
9,invalid,False
9,invalid,False
9,invalid,False
9,invalid,False
9,invalid,False
9,invalid,False
9,invalid,False
9,invalid,False
9,invalid,False
9,invalid,False
10,invalid,False
10,invalid,False
10,invalid,False
10,invalid,False
10,invalid,False
10,invalid,False
10,invalid,False
10,invalid,False
10,invalid,False
10,invalid,False
10,invalid,False
10,invalid,False
10,invalid,False
10,invalid,False
10,invalid,False
10,invalid,False
10,invalid,False
10,invalid,False
10,invalid,False
10,invalid,False
11,invalid,True
11,invalid,True
11,invalid,True
11,invalid,True
11,invalid,True
11,invalid,True
11,invalid,True
11,invalid,True
11,invalid,True
11,invalid,True
11,invalid,True
11,invalid,True
11,invalid,True
11,invalid,True
11,invalid,True
11,invalid,True
11,invalid,True
11,invalid,True
11,invalid,True
11,invalid,True
12,invalid,False
12,invalid,False
12,invalid,False
12,invalid,False
12,invalid,False
12,invalid,False
12,invalid,False
12,invalid,False
12,invalid,False
12,invalid,False
12,invalid,False
12,invalid,False
12,invalid,False
12,invalid,False
12,invalid,False
12,invalid,False
12,invalid,False
12,invalid,False
12,invalid,False
12,invalid,False
13,invalid,True
13,valid,False
13,invalid,True
13,invalid,True
13,invalid,True
13,invalid,True
13,invalid,True
13,invalid,True
13,invalid,True
13,invalid,True
13,invalid,True
13,invalid,True
13,invalid,True
13,valid,False
13,invalid,True
13,invalid,True
13,invalid,True
13,invalid,True
13,invalid,True
13,invalid,True
14,invalid,True
14,invalid,True
14,invalid,True
14,invalid,True
14,invalid,True
14,invalid,True
14,invalid,True
14,invalid,True
14,invalid,True
14,invalid,True
14,invalid,True
14,invalid,True
14,valid,False
14,invalid,True
14,invalid,True
14,invalid,True
14,invalid,True
14,invalid,True
14,invalid,True
14,invalid,True
15,invalid,True
15,invalid,True
15,invalid,True
15,invalid,True
15,invalid,True
15,invalid,True
15,invalid,True
15,invalid,True
15,invalid,True
15,invalid,True
15,invalid,True
15,invalid,True
15,invalid,True
15,invalid,True
15,invalid,True
15,invalid,True
15,invalid,True
15,invalid,True
15,invalid,True
15,invalid,True
16,invalid,True
16,invalid,True
16,invalid,True
16,invalid,True
16,invalid,True
16,invalid,True
16,invalid,True
16,invalid,True
16,invalid,True
16,invalid,True
16,invalid,True
16,invalid,True
16,invalid,True
16,invalid,True
16,invalid,True
16,invalid,True
16,invalid,True
16,invalid,True
16,invalid,True
16,invalid,True
17,invalid,False
17,invalid,False
17,invalid,False
17,invalid,False
17,invalid,False
17,invalid,False
17,invalid,False
17,invalid,False
17,invalid,False
17,invalid,False
17,invalid,False
17,invalid,False
17,invalid,False
17,invalid,False
17,invalid,False
17,invalid,False
17,invalid,False
17,invalid,False
17,invalid,False
17,invalid,False
18,invalid,True
18,invalid,True
18,invalid,True
18,invalid,True
18,invalid,True
18,invalid,True
18,invalid,True
18,invalid,True
18,invalid,True
