question_id,perturbation_id,answer,correct
1,115,chat,True
1,115,chat,True
1,115,chat,True
1,115,chat,True
1,115,chat,True
1,115,chat,True
1,115,chat,True
1,115,chat,True
1,115,chat,True
1,115,chat,True
1,115,chat,True
1,115,chat,True
1,115,chat,True
1,115,chat,True
1,115,chat,True
1,115,chat,True
1,115,chat,True
1,115,chat,True
1,115,chat,True
1,115,chat,True
1,15,,False
1,15,,False
1,15,,False
1,15,,False
1,15,,False
1,15,,False
1,15,,False
1,15,,False
1,15,,False
1,15,,False
1,15,,False
1,15,,False
1,15,,False
1,15,,False
1,15,,False
1,15,,False
1,15,,False
1,15,,False
1,15,,False
1,15,,False
1,211,chat,True
1,211,chat,True
1,211,chat,True
1,211,chat,True
1,211,chat,True
1,211,chat,True
1,211,chat,True
1,211,chat,True
1,211,chat,True
1,211,chat,True
1,211,chat,True
1,211,chat,True
1,211,chat,True
1,211,chat,True
1,211,chat,True
1,211,chat,True
1,211,chat,True
1,211,chat,True
1,211,chat,True
1,211,chat,True
1,126,,False
1,126,chat,True
1,126,,False
1,126,chat,True
1,126,chat,True
1,126,chat,True
1,126,chat,True
1,126,chat,True
1,126,,False
1,126,,False
1,126,chat,True
1,126,,False
1,126,chat,True
1,126,chat,True
1,126,chat,True
1,126,chat,True
1,126,chat,True
1,126,chat,True
1,126,chat,True
1,126,chat,True
1,6,chat,True
1,6,chat,True
1,6,chat,True
1,6,chat,True
1,6,chat,True
1,6,chat,True
1,6,chat,True
1,6,chat,True
1,6,chat,True
1,6,chat,True
1,6,chat,True
1,6,chat,True
1,6,chat,True
1,6,chat,True
1,6,chat,True
1,6,chat,True
1,6,chat,True
1,6,chat,True
1,6,no,False
1,6,chat,True
1,170,chat,True
1,170,chat,True
1,170,chat,True
1,170,chat,True
1,170,chat,True
1,170,chat,True
1,170,,False
1,170,,False
1,170,chat,True
1,170,chat,True
1,170,chat,True
1,170,chat,True
1,170,chat,True
1,170,chat,True
1,170,chat,True
1,170,chat,True
1,170,chat,True
1,170,chat,True
1,170,chat,True
1,170,chat,True
1,9,,False
1,9,,False
1,9,,False
1,9,,False
1,9,,False
1,9,,False
1,9,,False
1,9,,False
1,9,,False
1,9,,False
1,9,,False
1,9,,False
1,9,chat,True
1,9,,False
1,9,,False
1,9,,False
1,9,,False
1,9,,False
1,9,,False
1,9,,False
1,221,chat,True
1,221,chat,True
1,221,chat,True
1,221,chat,True
1,221,chat,True
1,221,chat,True
1,221,chat,True
1,221,chat,True
1,221,chat,True
1,221,chat,True
1,221,chat,True
1,221,chat,True
1,221,chat,True
1,221,chat,True
1,221,chat,True
1,221,chat,True
1,221,chat,True
1,221,chat,True
1,221,chat,True
1,221,chat,True
1,112,,False
1,112,chat,True
1,112,,False
1,112,chat,True
1,112,,False
1,112,,False
1,112,,False
1,112,chat,True
1,112,,False
1,112,,False
1,112,chat,True
1,112,no,False
1,112,chat,True
1,112,,False
1,112,,False
1,112,,False
1,112,,False
1,112,,False
1,112,chat,True
1,112,,False
1,220,chat,True
1,220,chat,True
1,220,chat,True
1,220,chat,True
1,220,chat,True
1,220,chat,True
1,220,chat,True
1,220,chat,True
1,220,chat,True
1,220,chat,True
1,220,chat,True
1,220,chat,True
1,220,chat,True
1,220,chat,True
1,220,chat,True
1,220,chat,True
1,220,chat,True
1,220,chat,True
1,220,chat,True
1,220,chat,True
1,182,chat,True
1,182,chat,True
1,182,chat,True
1,182,chat,True
1,182,chat,True
1,182,chat,True
1,182,chat,True
1,182,chat,True
1,182,chat,True
1,182,chat,True
1,182,chat,True
1,182,chat,True
1,182,chat,True
1,182,chat,True
1,182,chat,True
1,182,chat,True
1,182,chat,True
1,182,chat,True
1,182,chat,True
1,182,chat,True
1,137,,False
1,137,,False
1,137,,False
1,137,,False
1,137,,False
1,137,,False
1,137,,False
