question_id,perturbation_id,answer,correct
1,27,wear,True
1,27,wear,True
1,27,wear,True
1,27,wear,True
1,27,wear,True
1,27,wear,True
1,27,wear,True
1,27,wear,True
1,27,wear,True
1,27,wear,True
1,27,wear,True
1,27,wear,True
1,27,wear,True
1,27,wear,True
1,27,wear,True
1,27,wear,True
1,27,wear,True
1,27,wear,True
1,27,wear,True
1,27,wear,True
1,6,wear,True
1,6,wear,True
1,6,wear,True
1,6,wear,True
1,6,wear,True
1,6,wear,True
1,6,wear,True
1,6,wear,True
1,6,wear,True
1,6,wear,True
1,6,wear,True
1,6,wear,True
1,6,wear,True
1,6,wear,True
1,6,wear,True
1,6,wear,True
1,6,wear,True
1,6,wear,True
1,6,wear,True
1,6,wear,True
1,98,wear,True
1,98,wear,True
1,98,beer,False
1,98,wear,True
1,98,wear,True
1,98,wear,True
1,98,beer,False
1,98,wear,True
1,98,wear,True
1,98,wear,True
1,98,wear,True
1,98,wear,True
1,98,wear,True
1,98,wear,True
1,98,wear,True
1,98,wear,True
1,98,wear,True
1,98,wear,True
1,98,beer,False
1,98,beer,False
1,114,wear,True
1,114,wear,True
1,114,wear,True
1,114,wear,True
1,114,wear,True
1,114,wear,True
1,114,wear,True
1,114,wear,True
1,114,wear,True
1,114,wear,True
1,114,wear,True
1,114,wear,True
1,114,wear,True
1,114,wear,True
1,114,wear,True
1,114,wear,True
1,114,wear,True
1,114,wear,True
1,114,wear,True
1,114,wear,True
1,109,wear,True
1,109,wear,True
1,109,wear,True
1,109,wear,True
1,109,wear,True
1,109,wear,True
1,109,wear,True
1,109,wear,True
1,109,wear,True
1,109,wear,True
1,109,wear,True
1,109,wear,True
1,109,wear,True
1,109,wear,True
1,109,wear,True
1,109,wear,True
1,109,wear,True
1,109,wear,True
1,109,wear,True
1,109,wear,True
1,177,wear,True
1,177,wear,True
1,177,wear,True
1,177,wear,True
1,177,wear,True
1,177,wear,True
1,177,,False
1,177,wear,True
1,177,wear,True
1,177,wear,True
1,177,wear,True
1,177,wear,True
1,177,wear,True
1,177,wear,True
1,177,wear,True
1,177,wear,True
1,177,wear,True
1,177,wear,True
1,177,wear,True
1,177,wear,True
1,239,wear,True
1,239,wear,True
1,239,,False
1,239,,False
1,239,wear,True
1,239,wear,True
1,239,wear,True
1,239,wear,True
1,239,wear,True
1,239,wear,True
1,239,wear,True
1,239,wear,True
1,239,wear,True
1,239,wear,True
1,239,wear,True
1,239,,False
1,239,wear,True
1,239,wear,True
1,239,wear,True
1,239,wear,True
1,91,wear,True
1,91,wear,True
1,91,wear,True
1,91,wear,True
1,91,wear,True
1,91,wear,True
1,91,wear,True
1,91,wear,True
1,91,wear,True
1,91,wear,True
1,91,wear,True
1,91,wear,True
1,91,wear,True
1,91,wear,True
1,91,wear,True
1,91,wear,True
1,91,wear,True
1,91,wear,True
1,91,wear,True
1,91,wear,True
1,10,wear,True
1,10,wear,True
1,10,wear,True
1,10,wear,True
1,10,wear,True
1,10,wear,True
1,10,wear,True
1,10,wear,True
1,10,wear,True
1,10,wear,True
1,10,wear,True
1,10,wear,True
1,10,wear,True
1,10,wear,True
1,10,wear,True
1,10,wear,True
1,10,wear,True
1,10,wear,True
1,10,wear,True
1,10,wear,True
1,148,wear,True
1,148,wear,True
1,148,wear,True
1,148,wear,True
1,148,wear,True
1,148,wear,True
1,148,wear,True
1,148,wear,True
1,148,wear,True
1,148,wear,True
1,148,wear,True
1,148,wear,True
1,148,wear,True
1,148,wear,True
1,148,wear,True
1,148,wear,True
1,148,wear,True
1,148,wear,True
1,148,wear,True
1,148,wear,True
1,50,wear,True
1,50,wear,True
1,50,wear,True
1,50,wear,True
1,50,wear,True
1,50,wear,True
1,50,wear,True
1,50,wear,True
1,50,wear,True
1,50,wear,True
1,50,wear,True
1,50,wear,True
1,50,wear,True
1,50,wear,True
1,50,wear,True
1,50,wear,True
1,50,wear,True
1,50,wear,True
1,50,wear,True
1,50,wear,True
1,211,beer,False
1,211,wear,True
1,211,beer,False
1,211,wear,True
1,211,beer,False
1,211,wear,True
1,211,wear,True
1,211,beer,False
1,211,wear,True
1,211,wear,True
1,211,beer,False
1,211,wear,True
1,211,wear,True
1,211,wear,True
1,211,beer,False
1,211,wear,True
1,211,beer,False
1,211,beer,False
1,211,beer,False
1,211,wear,True
1,119,wear,True
1,119,wear,True
1,119,wear,True
1,119,wear,True
1,119,wear,True
1,119,wear,True
1,119,wear,True
1,119,wear,True
1,119,wear,True
1,119,wear,True
1,119,wear,True
1,119,wear,True
1,119,wear,True
1,119,wear,True
1,119,wear,True
1,119,wear,True
1,119,wear,True
1,119,wear,True
1,119,wear,True
1,119,wear,True
1,173,wear,True
1,173,wear,True
1,173,wear,True
1,173,wear,True
1,173,wear,True
1,173,wear,True
1,173,wear,True
1,173,wear,True
1,173,wear,True
1,173,wear,True
1,173,wear,True
1,173,wear,True
1,173,wear,True
1,173,wear,True
1,173,wear,True
1,173,wear,True
1,173,wear,True
1,173,wear,True
1,173,wear,True
1,173,wear,True
1,118,wear,True
1,118,wear,True
1,118,wear,True
1,118,wear,True
1,118,wear,True
1,118,wear,True
1,118,wear,True
1,118,wear,True
1,118,wear,True
1,118,wear,True
1,118,wear,True
1,118,wear,True
1,118,wear,True
1,118,wear,True
1,118,wear,True
1,118,wear,True
1,118,wear,True
1,118,wear,True
1,118,wear,True
1,118,wear,True
1,236,wear,True
1,236,wear,True
1,236,wear,True
1,236,wear,True
1,236,wear,True
1,236,wear,True
1,236,wear,True
1,236,wear,True
1,236,wear,True
1,236,wear,True
1,236,wear,True
1,236,wear,True
1,236,wear,True
1,236,wear,True
1,236,wear,True
1,236,wear,True
1,236,wear,True
1,236,wear,True
1,236,wear,True
1,236,wear,True
1,190,wear,True
1,190,wear,True
1,190,wear,True
1,190,wear,True
1,190,wear,True
1,190,wear,True
1,190,wear,True
1,190,wear,True
1,190,wear,True
1,190,wear,True
1,190,wear,True
1,190,wear,True
1,190,wear,True
1,190,wear,True
1,190,wear,True
1,190,wear,True
1,190,wear,True
1,190,wear,True
1,190,wear,True
1,190,wear,True
1,18,wear,True
1,18,wear,True
1,18,wear,True
1,18,wear,True
1,18,wear,True
1,18,wear,True
1,18,wear,True
1,18,wear,True
1,18,wear,True
1,18,wear,True
1,18,wear,True
1,18,wear,True
1,18,wear,True
1,18,wear,True
1,18,wear,True
1,18,wear,True
1,18,wear,True
1,18,wear,True
1,18,wear,True
1,18,wear,True
1,157,wear,True
1,157,wear,True
1,157,wear,True
1,157,wear,True
1,157,wear,True
1,157,wear,True
1,157,wear,True
1,157,wear,True
1,157,wear,True
1,157,wear,True
1,157,wear,True
1,157,wear,True
1,157,wear,True
1,157,wear,True
1,157,wear,True
1,157,wear,True
1,157,wear,True
1,157,wear,True
1,157,wear,True
1,157,wear,True
1,130,wear,True
1,130,wear,True
1,130,wear,True
1,130,wear,True
1,130,wear,True
1,130,wear,True
1,130,wear,True
1,130,wear,True
1,130,wear,True
1,130,wear,True
1,130,wear,True
1,130,wear,True
1,130,wear,True
1,130,wear,True
1,130,wear,True
1,130,wear,True
1,130,wear,True
1,130,wear,True
