question_id,answer,correct
0,valid,False
0,valid,False
0,valid,False
0,valid,False
0,valid,False
0,valid,False
0,valid,False
0,valid,False
0,valid,False
0,valid,False
0,valid,False
0,valid,False
0,valid,False
0,valid,False
0,valid,False
0,valid,False
0,valid,False
0,valid,False
0,valid,False
0,valid,False
1,valid,False
1,valid,False
1,valid,False
1,valid,False
1,valid,False
1,valid,False
1,valid,False
1,valid,False
1,valid,False
1,valid,False
1,valid,False
1,valid,False
1,valid,False
1,valid,False
1,valid,False
1,valid,False
1,valid,False
1,valid,False
1,valid,False
1,valid,False
2,invalid,True
2,valid,False
2,invalid,True
2,valid,False
2,valid,False
2,valid,False
2,valid,False
2,valid,False
2,valid,False
2,valid,False
2,valid,False
2,valid,False
2,valid,False
2,valid,False
2,invalid,True
2,valid,False
2,invalid,True
2,valid,False
2,invalid,True
2,valid,False
3,valid,True
3,valid,True
3,valid,True
3,valid,True
3,valid,True
3,valid,True
3,valid,True
3,valid,True
3,valid,True
3,valid,True
3,valid,True
3,valid,True
3,valid,True
3,valid,True
3,valid,True
3,valid,True
3,valid,True
3,valid,True
3,valid,True
3,valid,True
4,valid,False
4,valid,False
4,valid,False
4,valid,False
4,valid,False
4,valid,False
4,valid,False
4,valid,False
4,valid,False
4,valid,False
4,valid,False
4,valid,False
4,valid,False
4,valid,False
4,valid,False
4,valid,False
4,valid,False
4,valid,False
4,valid,False
4,valid,False
5,valid,False
5,valid,False
5,invalid,True
5,valid,False
5,valid,False
5,invalid,True
5,valid,False
5,valid,False
5,valid,False
5,invalid,True
5,invalid,True
5,invalid,True
5,invalid,True
5,valid,False
5,invalid,True
5,invalid,True
5,invalid,True
5,valid,False
5,valid,False
5,invalid,True
6,valid,False
6,valid,False
6,valid,False
6,valid,False
6,invalid,True
6,invalid,True
6,valid,False
6,valid,False
6,invalid,True
6,valid,False
6,valid,False
6,valid,False
6,valid,False
6,valid,False
6,valid,False
6,valid,False
6,invalid,True
6,valid,False
6,invalid,True
6,valid,False
7,valid,True
7,valid,True
7,valid,True
7,valid,True
7,valid,True
7,valid,True
7,valid,True
7,valid,True
7,valid,True
7,valid,True
7,valid,True
7,valid,True
7,valid,True
7,valid,True
7,valid,True
7,valid,True
7,valid,True
7,valid,True
7,valid,True
7,valid,True
8,invalid,False
8,invalid,False
8,valid,True
8,invalid,False
8,invalid,False
8,invalid,False
8,invalid,False
8,invalid,False
8,invalid,False
8,valid,True
8,invalid,False
8,invalid,False
8,valid,True
8,valid,True
8,invalid,False
8,invalid,False
8,invalid,False
8,invalid,False
8,valid,True
8,invalid,False
9,valid,True
9,valid,True
9,valid,True
9,valid,True
9,valid,True
9,valid,True
9,valid,True
9,valid,True
9,valid,True
9,valid,True
9,valid,True
9,valid,True
9,valid,True
9,valid,True
9,valid,True
9,valid,True
9,valid,True
9,valid,True
9,valid,True
9,valid,True
10,valid,True
10,valid,True
10,valid,True
10,valid,True
10,valid,True
10,valid,True
10,valid,True
10,valid,True
10,valid,True
10,valid,True
10,valid,True
10,valid,True
10,valid,True
10,valid,True
10,valid,True
10,valid,True
10,valid,True
10,valid,True
10,valid,True
10,valid,True
11,valid,False
11,valid,False
11,valid,False
11,valid,False
11,invalid,True
11,valid,False
11,invalid,True
11,valid,False
11,invalid,True
11,valid,False
11,invalid,True
11,valid,False
11,invalid,True
11,valid,False
11,valid,False
11,invalid,True
11,invalid,True
11,valid,False
11,valid,False
11,invalid,True
12,invalid,False
12,valid,True
12,valid,True
