question_id,perturbation_id,answer,correct
0,76,A,True
0,76,A,True
0,76,A,True
0,76,A,True
0,76,A,True
0,76,A,True
0,76,A,True
0,76,A,True
0,76,A,True
0,76,A,True
0,76,A,True
0,76,A,True
0,76,A,True
0,76,A,True
0,76,A,True
0,76,A,True
0,76,A,True
0,76,A,True
0,76,A,True
0,76,A,True
0,18,A,False
0,18,A,False
0,18,A,False
0,18,A,False
0,18,A,False
0,18,A,False
0,18,A,False
0,18,A,False
0,18,A,False
0,18,A,False
0,18,A,False
0,18,A,False
0,18,A,False
0,18,A,False
0,18,A,False
0,18,A,False
0,18,A,False
0,18,A,False
0,18,A,False
0,18,A,False
0,82,A,True
0,82,A,True
0,82,A,True
0,82,A,True
0,82,A,True
0,82,A,True
0,82,A,True
0,82,A,True
0,82,A,True
0,82,A,True
0,82,A,True
0,82,A,True
0,82,A,True
0,82,A,True
0,82,A,True
0,82,A,True
0,82,A,True
0,82,A,True
0,82,A,True
0,82,A,True
0,81,A,False
0,81,A,False
0,81,A,False
0,81,A,False
0,81,A,False
0,81,A,False
0,81,A,False
0,81,A,False
0,81,A,False
0,81,A,False
0,81,A,False
0,81,A,False
0,81,A,False
0,81,A,False
0,81,A,False
0,81,A,False
0,81,A,False
0,81,A,False
0,81,A,False
0,81,A,False
0,154,A,True
0,154,A,True
0,154,A,True
0,154,A,True
0,154,A,True
0,154,A,True
0,154,A,True
0,154,A,True
0,154,A,True
0,154,A,True
0,154,A,True
0,154,A,True
0,154,A,True
0,154,A,True
0,154,A,True
0,154,A,True
0,154,A,True
0,154,A,True
0,154,A,True
0,154,A,True
0,31,A,False
0,31,A,True
0,31,A,False
0,31,B,False
0,31,B,False
0,31,B,False
0,31,B,False
0,31,B,False
0,31,B,False
0,31,B,False
0,31,B,False
0,31,B,False
0,31,B,False
0,31,B,False
0,31,B,False
0,31,B,False
0,31,B,False
0,31,A,True
0,31,A,False
0,31,A,True
0,78,B,True
0,78,B,False
0,78,B,True
0,78,B,True
0,78,B,False
0,78,B,False
0,78,B,True
0,78,B,False
0,78,B,False
0,78,B,False
0,78,B,False
0,78,B,False
0,78,B,True
0,78,B,True
0,78,B,False
0,78,B,True
0,78,B,True
0,78,B,False
0,78,B,False
0,78,B,False
0,64,A,True
0,64,A,True
0,64,A,True
0,64,A,True
0,64,A,True
0,64,A,True
0,64,A,True
0,64,A,True
0,64,A,True
0,64,A,True
0,64,A,True
0,64,A,True
0,64,A,True
0,64,A,True
0,64,A,True
0,64,A,True
0,64,A,True
0,64,A,True
0,64,A,True
0,64,A,True
0,55,A,False
0,55,A,False
0,55,A,False
0,55,B,True
0,55,B,True
0,55,B,True
0,55,B,True
0,55,B,True
0,55,B,True
0,55,B,False
0,55,B,True
0,55,B,True
0,55,B,True
0,55,B,False
0,55,B,False
0,55,B,False
0,55,B,True
0,55,B,True
0,55,B,False
0,55,B,True
0,85,A,True
0,85,A,True
0,85,A,True
0,85,A,True
0,85,A,True
0,85,A,True
0,85,A,True
0,85,A,True
0,85,A,True
0,85,A,True
0,85,A,True
0,85,A,True
0,85,A,True
0,85,A,True
0,85,A,True
0,85,A,True
0,85,A,True
0,85,A,True
0,85,A,True
0,85,A,True
0,45,A,True
0,45,A,True
0,45,A,True
0,45,A,True
0,45,A,True
0,45,A,True
0,45,A,True
0,45,A,True
0,45,A,True
0,45,A,True
0,45,A,True
0,45,A,True
0,45,A,True
0,45,A,True
0,45,A,True
0,45,A,True
0,45,A,True
0,45,A,True
0,45,A,True
0,45,A,True
0,12,B,False
0,12,A,True
0,12,A,True
0,12,B,False
0,12,A,True
0,12,A,True
0,12,A,True
0,12,B,False
0,12,A,True
0,12,A,True
0,12,A,True
0,12,B,False
0,12,B,False
0,12,B,False
0,12,B,False
0,12,B,False
0,12,A,True
0,12,A,True
0,12,B,False
0,12,B,False
0,36,B,True
0,36,A,False
0,36,B,True
0,36,A,False
0,36,B,True
0,36,B,True
0,36,B,True
0,36,B,True
0,36,B,True
0,36,B,True
0,36,B,True
0,36,B,True
0,36,B,True
0,36,B,True
0,36,B,True
0,36,A,False
0,36,B,True
0,36,A,False
0,36,A,False
0,36,A,False
0,9,A,False
0,9,A,False
0,9,A,False
0,9,A,False
0,9,A,False
0,9,A,False
0,9,A,False
0,9,A,False
0,9,A,False
0,9,A,False
0,9,A,False
0,9,A,False
0,9,A,False
0,9,A,False
0,9,A,False
0,9,A,False
0,9,A,False
0,9,A,False
0,9,A,False
0,9,A,False
0,19,B,True
0,19,B,False
0,19,B,True
0,19,B,False
0,19,A,False
0,19,A,False
0,19,B,True
0,19,A,False
0,19,B,True
0,19,A,False
0,19,A,False
0,19,A,False
0,19,A,False
0,19,A,False
0,19,A,False
0,19,B,True
0,19,B,False
0,19,A,False
0,19,A,False
0,19,B,True
0,143,B,True
0,143,B,True
0,143,B,True
