question_id,answer,correct
1,silver,False
1,silver,False
1,silver,False
1,silver,False
1,silver,False
1,silver,False
1,silver,False
1,beach,True
1,beach,True
1,beach,True
1,silver,False
1,silver,False
1,silver,False
1,silver,False
1,silver,False
1,silver,False
1,silver,False
1,silver,False
1,silver,False
1,silver,False
2,policewoman,False
2,policewoman,False
2,policewoman,False
2,policewoman,False
2,policewoman,False
2,policewoman,False
2,policewoman,False
2,,False
2,policewoman,False
2,policewoman,False
2,policewoman,False
2,policewoman,False
2,policewoman,False
2,policewoman,False
2,policewoman,False
2,policewoman,False
2,policewoman,False
2,policewoman,False
2,at,True
2,policewoman,False
3,quarter,True
3,save,False
3,quarter,True
3,quarter,True
3,quarter,True
3,quarter,True
3,quarter,True
3,quarter,True
3,save,False
3,save,False
3,quarter,True
3,save,False
3,quarter,True
3,save,False
3,save,False
3,quarter,True
3,save,False
3,save,False
3,save,False
3,quarter,True
4,railroad,False
4,railroad,False
4,railroad,False
4,plant,True
4,railroad,False
4,railroad,False
4,plant,True
4,railroad,False
4,plant,True
4,railroad,False
4,railroad,False
4,plant,True
4,railroad,False
4,railroad,False
4,railroad,False
4,plant,True
4,plant,True
4,railroad,False
4,railroad,False
4,plant,True
5,hockey,True
5,hockey,True
5,hockey,True
5,hockey,True
5,hockey,True
5,hockey,True
5,hockey,True
5,hockey,True
5,hockey,True
5,hockey,True
5,hockey,True
5,hockey,True
5,hockey,True
5,hockey,True
5,hockey,True
5,,False
5,hockey,True
5,knife,False
5,hockey,True
5,hockey,True
6,motorcycle,False
6,motorcycle,False
6,,False
6,motorcycle,False
6,motorcycle,False
6,,False
6,motorcycle,False
6,may,True
6,motorcycle,False
6,motorcycle,False
6,,False
6,,False
6,motorcycle,False
6,may,True
6,motorcycle,False
6,may,True
6,,False
6,motorcycle,False
6,,False
6,motorcycle,False
7,for,False
7,for,False
7,for,False
7,for,False
7,afternoon,True
7,for,False
7,afternoon,True
7,afternoon,True
7,afternoon,True
7,for,False
7,,False
7,afternoon,True
7,,False
7,afternoon,True
7,for,False
7,,False
7,afternoon,True
7,,False
7,for,False
7,for,False
8,wet,False
8,wet,False
8,wet,False
8,wet,False
8,wet,False
8,,False
8,wet,False
8,wet,False
8,wet,False
8,rest,True
8,rest,True
8,,False
8,wet,False
8,rest,True
8,,False
8,wet,False
8,wet,False
8,wet,False
8,wet,False
8,rest,True
9,slim,False
9,slim,False
9,slim,False
9,slim,False
9,slim,False
9,slim,False
9,slim,False
9,slim,False
9,slim,False
9,slim,False
9,slim,False
9,slim,False
9,slim,False
9,slim,False
9,slim,False
9,slim,False
9,easily,True
9,slim,False
9,slim,False
9,slim,False
10,rent,False
10,rent,False
10,rent,False
10,rent,False
10,barbecue,True
10,rent,False
10,rent,False
10,rent,False
10,rent,False
10,rent,False
10,rent,False
10,rent,False
10,rent,False
10,rent,False
