question_id,answer,correct
1,,False
1,,False
1,,False
1,,False
1,,False
1,,False
1,,False
1,,False
1,,False
1,,False
1,,False
1,,False
1,,False
1,,False
1,,False
1,,False
1,,False
1,,False
1,,False
1,,False
2,at,True
2,at,True
2,at,True
2,at,True
2,at,True
2,at,True
2,at,True
2,at,True
2,at,True
2,at,True
2,at,True
2,at,True
2,at,True
2,at,True
2,at,True
2,at,True
2,at,True
2,at,True
2,at,True
2,at,True
3,,False
3,,False
3,,False
3,,False
3,,False
3,,False
3,,False
3,,False
3,quarter,True
3,,False
3,,False
3,,False
3,,False
3,,False
3,,False
3,,False
3,quarter,True
3,,False
3,,False
3,,False
4,plant,True
4,plant,True
4,plant,True
4,plant,True
4,plant,True
4,plant,True
4,plant,True
4,plant,True
4,plant,True
4,plant,True
4,plant,True
4,plant,True
4,plant,True
4,plant,True
4,plant,True
4,plant,True
4,plant,True
4,plant,True
4,plant,True
4,plant,True
5,knife,False
5,knife,False
5,knife,False
5,hockey,True
5,hockey,True
5,hockey,True
5,hockey,True
5,hockey,True
5,knife,False
5,hockey,True
5,knife,False
5,hockey,True
5,knife,False
5,knife,False
5,hockey,True
5,knife,False
5,hockey,True
5,knife,False
5,knife,False
5,knife,False
6,may,True
6,may,True
6,may,True
6,may,True
6,may,True
6,may,True
6,may,True
6,may,True
6,may,True
6,may,True
6,may,True
6,may,True
6,may,True
6,may,True
6,may,True
6,may,True
6,may,True
6,may,True
6,may,True
6,may,True
7,for,False
7,for,False
7,for,False
7,for,False
7,for,False
7,for,False
7,for,False
7,for,False
7,for,False
7,for,False
7,for,False
7,for,False
7,for,False
7,for,False
7,for,False
7,for,False
7,for,False
7,for,False
7,for,False
7,for,False
8,rest,True
8,rest,True
8,rest,True
8,rest,True
8,rest,True
8,rest,True
8,rest,True
8,rest,True
8,rest,True
8,rest,True
8,rest,True
8,rest,True
8,rest,True
8,rest,True
8,rest,True
8,rest,True
8,rest,True
8,rest,True
8,rest,True
8,rest,True
9,slim,False
9,slim,False
9,slim,False
9,slim,False
9,slim,False
9,slim,False
9,slim,False
9,slim,False
9,slim,False
9,slim,False
9,slim,False
9,slim,False
9,slim,False
9,slim,False
9,slim,False
9,slim,False
9,slim,False
9,slim,False
9,slim,False
9,slim,False
10,,False
10,,False
10,,False
10,,False
10,,False
10,,False
10,,False
10,,False
10,,False
10,,False
10,,False
10,,False
10,,False
10,,False
10,,False
10,,False
10,,False
10,,False
10,,False
10,,False
11,work,False
11,work,False
11,work,False
11,work,False
11,work,False
11,work,False
11,work,False
11,work,False
11,work,False
11,work,False
11,work,False
11,work,False
11,work,False
11,work,False
11,work,False
11,work,False
11,work,False
11,work,False
11,work,False
11,work,False
12,extra,True
12,extra,True
12,extra,True
12,extra,True
12,extra,True
12,extra,True
12,extra,True
12,extra,True
12,extra,True
12,extra,True
12,extra,True
12,extra,True
12,extra,True
12,extra,True
12,extra,True
12,extra,True
12,extra,True
12,extra,True
12,extra,True
12,extra,True
13,immediately,True
13,immediately,True
13,immediately,True
13,immediately,True
13,immediately,True
13,immediately,True
13,immediately,True
13,immediately,True
13,immediately,True
13,immediately,True
13,immediately,True
13,immediately,True
13,immediately,True
13,immediately,True
13,immediately,True
13,immediately,True
13,immediately,True
13,immediately,True
13,immediately,True
13,immediately,True
14,,False
14,,False
14,,False
14,,False
14,,False
14,,False
14,,False
14,,False
14,,False
14,,False
14,,False
14,,False
14,,False
14,,False
14,,False
14,,False
14,,False
14,,False
14,,False
14,,False
15,,False
15,,False
15,,False
15,,False
15,,False
15,,False
15,,False
15,,False
15,,False
15,,False
15,,False
15,,False
15,,False
15,,False
15,,False
15,,False
15,,False
15,,False
15,,False
15,,False
16,sunglasses,False
16,sunglasses,False
16,sunglasses,False
16,sunglasses,False
16,sunglasses,False
16,sunglasses,False
16,sunglasses,False
16,sunglasses,False
16,sunglasses,False
16,sunglasses,False
16,sunglasses,False
16,sunglasses,False
16,sunglasses,False
16,sunglasses,False
16,sunglasses,False
16,sunglasses,False
16,sunglasses,False
16,sunglasses,False
16,sunglasses,False
16,sunglasses,False
17,sunny,False
17,sunny,False
17,sunny,False
17,sunny,False
17,strong,True
17,sunny,False
17,sunny,False
17,strong,True
17,sunny,False
17,sunny,False
17,sunny,False
17,sunny,False
17,sunny,False
17,sunny,False
17,strong,True
17,sunny,False
17,sunny,False
17,strong,True
17,sunny,False
17,sunny,False
18,nurse,False
18,nurse,False
18,nurse,False
18,nurse,False
18,nurse,False
18,nurse,False
18,nurse,False
18,nurse,False
18,nurse,False
18,nurse,False
18,nurse,False
18,nurse,False
18,nurse,False
18,nurse,False
18,nurse,False
18,nurse,False
18,nurse,False
18,nurse,False
18,nurse,False
18,nurse,False
19,dessert,False
19,dessert,False
19,dessert,False
19,dessert,False
19,dessert,False
19,dessert,False
19,dessert,False
19,dessert,False
19,dessert,False
19,dessert,False
19,dessert,False
19,dessert,False
19,dessert,False
19,dessert,False
19,dessert,False
19,dessert,False
19,dessert,False
19,dessert,False
19,dessert,False
19,dessert,False
20,,False
20,,False
20,,False
20,,False
20,,False
20,,False
20,,False
20,,False
20,,False
20,,False
20,,False
20,,False
20,,False
20,,False
20,,False
20,,False
20,,False
20,,False
20,,False
20,,False
21,,False
21,,False
21,,False
21,,False
21,,False
21,,False
21,,False
21,,False
21,,False
21,,False
21,,False
21,,False
21,,False
21,,False
21,,False
21,,False
21,,False
21,,False
21,,False
21,,False
22,vegetable,False
22,market,True
22,vegetable,False
22,vegetable,False
22,vegetable,False
22,vegetable,False
22,vegetable,False
22,vegetable,False
22,vegetable,False
22,vegetable,False
22,market,True
22,vegetable,False
22,vegetable,False
22,vegetable,False
22,vegetable,False
22,vegetable,False
22,vegetable,False
22,vegetable,False
22,vegetable,False
22,vegetable,False
23,,False
23,,False
23,,False
23,,False
23,,False
23,,False
23,,False
23,,False
23,,False
23,,False
23,,False
23,,False
23,,False
23,,False
23,,False
23,,False
23,,False
23,,False
23,,False
23,,False
24,lunchtime,True
24,lunchtime,True
24,watch,False
24,lunchtime,True
24,lunchtime,True
24,lunchtime,True
24,watch,False
24,watch,False
24,lunchtime,True
24,watch,False
24,lunchtime,True
24,watch,False
24,watch,False
24,lunchtime,True
24,watch,False
24,lunchtime,True
24,lunchtime,True
24,lunchtime,True
24,watch,False
24,lunchtime,True
25,sport,False
25,sport,False
25,sport,False
25,sport,False
25,sport,False
25,sport,False
25,sport,False
25,sport,False
25,sport,False
25,sport,False
25,sport,False
25,sport,False
25,sport,False
25,sport,False
25,sport,False
25,sport,False
25,sport,False
25,sport,False
25,sport,False
25,sport,False
26,dress,True
26,dress,True
26,dress,True
26,dress,True
26,dress,True
26,dress,True
26,dress,True
26,dress,True
26,dress,True
26,dress,True
26,dress,True
26,dress,True
26,dress,True
26,dress,True
26,dress,True
26,dress,True
26,dress,True
26,dress,True
26,dress,True
26,dress,True
27,west,False
27,west,False
27,west,False
27,west,False
27,west,False
27,west,False
27,west,False
27,west,False
27,west,False
27,west,False
27,west,False
27,west,False
27,west,False
27,west,False
27,west,False
27,west,False
27,west,False
27,west,False
27,west,False
27,west,False
28,grass,True
28,grass,True
28,grass,True
28,grass,True
28,grass,True
28,grass,True
28,grass,True
28,grass,True
28,grass,True
28,grass,True
28,grass,True
28,grass,True
28,grass,True
28,grass,True
28,grass,True
28,grass,True
28,grass,True
28,grass,True
28,grass,True
28,grass,True
29,crowded,False
29,crowded,False
29,crowded,False
29,crowded,False
29,crowded,False
29,crowded,False
29,crowded,False
29,crowded,False
29,crowded,False
29,crowded,False
29,crowded,False
29,crowded,False
29,crowded,False
29,crowded,False
29,crowded,False
29,crowded,False
29,crowded,False
29,crowded,False
29,crowded,False
29,crowded,False
30,ago,True
30,ago,True
30,ago,True
30,ago,True
30,ago,True
30,ago,True
30,ago,True
30,ago,True
30,ago,True
30,ago,True
30,ago,True
30,ago,True
30,ago,True
30,ago,True
30,ago,True
30,ago,True
30,ago,True
30,ago,True
30,ago,True
30,ago,True
31,cake,True
31,cake,True
31,cake,True
31,cake,True
31,cake,True
31,cake,True
31,cake,True
31,cake,True
31,cake,True
31,cake,True
31,cake,True
31,cake,True
31,cake,True
31,cake,True
31,cake,True
31,cake,True
31,cake,True
31,cake,True
31,cake,True
31,cake,True
32,grilled,False
32,grilled,False
32,cook,True
32,grilled,False
32,cook,True
32,cook,True
32,cook,True
32,cook,True
32,cook,True
32,grilled,False
32,cook,True
32,cook,True
32,grilled,False
32,grilled,False
32,cook,True
32,cook,True
32,cook,True
32,cook,True
32,grilled,False
32,grilled,False
