question_id,answer,correct
0,,False
0,,False
0,yes,True
0,yes,True
0,yes,True
0,yes,True
0,,False
0,yes,True
0,,False
0,yes,True
0,yes,True
0,,False
0,yes,True
0,yes,True
0,,False
0,yes,True
0,yes,True
0,yes,True
0,yes,True
0,yes,True
4,no,False
4,no,False
4,no,False
4,no,False
4,no,False
4,no,False
4,no,False
4,no,False
4,no,False
4,no,False
4,no,False
4,no,False
4,no,False
4,no,False
4,no,False
4,no,False
4,no,False
4,no,False
4,no,False
4,no,False
5,no,False
5,no,False
5,no,False
5,no,False
5,no,False
5,no,False
5,no,False
5,no,False
5,no,False
5,no,False
5,no,False
5,no,False
5,no,False
5,no,False
5,no,False
5,no,False
5,no,False
5,no,False
5,no,False
5,no,False
6,no,False
6,,False
6,no,False
6,no,False
6,no,False
6,no,False
6,no,False
6,no,False
6,no,False
6,,False
6,no,False
6,no,False
6,no,False
6,no,False
6,no,False
6,no,False
6,no,False
6,no,False
6,,False
6,no,False
7,,False
7,no,False
7,no,False
7,no,False
7,,False
7,no,False
7,,False
7,,False
7,,False
7,,False
7,no,False
7,no,False
7,no,False
7,,False
7,no,False
7,no,False
7,,False
7,no,False
7,no,False
7,,False
8,no,False
8,no,False
8,no,False
8,no,False
8,no,False
8,no,False
8,no,False
8,no,False
8,no,False
8,no,False
8,no,False
8,no,False
8,no,False
8,no,False
8,no,False
8,no,False
8,no,False
8,no,False
8,no,False
8,no,False
9,no,False
9,no,False
9,no,False
9,no,False
9,no,False
9,no,False
9,no,False
9,no,False
9,no,False
9,no,False
9,no,False
9,no,False
9,no,False
9,no,False
9,no,False
9,no,False
9,no,False
9,no,False
9,no,False
9,no,False
10,,False
10,yes,True
10,yes,True
10,,False
10,,False
10,yes,True
10,yes,True
10,,False
10,yes,True
10,,False
10,,False
10,,False
10,,False
10,,False
10,yes,True
10,yes,True
10,,False
10,,False
10,yes,True
10,,False
11,no,False
11,no,False
11,no,False
11,no,False
11,no,False
11,no,False
11,no,False
11,no,False
11,no,False
11,no,False
11,no,False
11,no,False
11,no,False
11,no,False
11,no,False
11,no,False
11,no,False
11,no,False
11,no,False
11,no,False
12,no,False
12,,False
12,no,False
12,,False
12,no,False
12,,False
12,no,False
12,no,False
12,no,False
12,,False
12,,False
12,no,False
12,,False
12,,False
12,no,False
12,,False
12,,False
12,,False
12,,False
12,no,False
13,no,False
13,no,False
13,no,False
13,no,False
13,no,False
13,no,False
13,no,False
13,no,False
13,no,False
13,no,False
13,no,False
13,no,False
13,no,False
13,no,False
13,no,False
13,no,False
13,no,False
13,no,False
13,no,False
13,no,False
14,no,False
14,yes,True
14,no,False
14,no,False
14,yes,True
14,yes,True
14,no,False
14,,False
14,,False
14,,False
14,no,False
14,no,False
14,no,False
14,no,False
14,no,False
14,no,False
14,,False
14,,False
14,,False
14,no,False
15,yes,True
15,yes,True
15,yes,True
15,yes,True
15,yes,True
15,yes,True
15,yes,True
15,yes,True
15,yes,True
15,yes,True
15,yes,True
15,yes,True
15,yes,True
15,yes,True
15,yes,True
15,yes,True
15,yes,True
15,yes,True
15,yes,True
15,yes,True
16,no,False
16,,False
16,,False
16,,False
16,,False
16,no,False
16,,False
16,no,False
16,,False
16,no,False
16,no,False
16,,False
16,,False
16,yes,True
16,,False
16,,False
16,,False
16,,False
16,,False
16,no,False
17,no,False
17,no,False
17,no,False
17,no,False
17,no,False
17,no,False
17,no,False
17,no,False
17,no,False
17,no,False
17,no,False
17,no,False
17,no,False
17,no,False
17,no,False
17,no,False
17,no,False
17,no,False
17,no,False
17,no,False
19,,False
19,yes,True
19,yes,True
19,yes,True
19,,False
19,,False
19,yes,True
19,yes,True
19,,False
19,yes,True
19,yes,True
19,yes,True
19,yes,True
19,yes,True
19,yes,True
19,yes,True
19,,False
19,yes,True
19,,False
19,yes,True
20,no,False
20,no,False
20,,False
20,no,False
20,no,False
20,no,False
20,no,False
20,no,False
20,no,False
20,no,False
20,no,False
20,no,False
20,no,False
20,no,False
20,,False
20,no,False
20,no,False
20,no,False
20,no,False
20,no,False
21,no,False
21,no,False
21,no,False
21,no,False
21,no,False
21,no,False
21,no,False
21,no,False
21,no,False
21,no,False
21,no,False
21,no,False
21,no,False
21,no,False
21,no,False
21,no,False
21,no,False
21,no,False
21,no,False
21,no,False
22,no,False
22,no,False
22,no,False
22,no,False
22,no,False
22,no,False
22,no,False
22,no,False
22,no,False
22,no,False
22,no,False
22,no,False
22,no,False
22,no,False
22,no,False
22,no,False
22,no,False
22,no,False
22,no,False
22,no,False
23,no,False
23,,False
23,no,False
23,,False
23,,False
23,,False
23,,False
23,,False
23,,False
23,,False
23,no,False
23,no,False
23,no,False
23,no,False
23,no,False
23,,False
23,,False
23,no,False
23,no,False
23,,False
24,no,False
24,no,False
24,no,False
24,no,False
24,no,False
24,no,False
24,no,False
24,no,False
24,no,False
24,no,False
24,no,False
24,no,False
24,no,False
24,no,False
24,no,False
24,no,False
24,no,False
24,no,False
24,no,False
24,no,False
25,no,False
25,no,False
25,no,False
25,no,False
25,no,False
25,no,False
25,,False
25,no,False
25,no,False
25,no,False
25,no,False
25,,False
25,no,False
25,no,False
25,no,False
25,no,False
25,no,False
25,no,False
25,,False
25,no,False
26,,False
26,no,False
26,no,False
26,,False
26,,False
26,,False
26,no,False
26,,False
26,,False
26,no,False
26,no,False
26,no,False
26,,False
26,,False
26,no,False
26,,False
26,,False
26,no,False
26,no,False
26,,False
27,no,False
27,no,False
27,no,False
27,no,False
27,no,False
27,no,False
27,no,False
27,no,False
27,no,False
27,no,False
27,no,False
27,no,False
27,no,False
27,no,False
27,no,False
27,no,False
27,no,False
27,no,False
27,no,False
27,no,False
29,no,False
29,no,False
29,no,False
29,no,False
29,no,False
29,no,False
29,no,False
29,no,False
29,no,False
29,no,False
29,no,False
29,no,False
29,no,False
29,no,False
29,no,False
29,no,False
29,no,False
29,no,False
29,no,False
29,no,False
32,yes,True
32,,False
32,yes,True
32,,False
32,,False
32,yes,True
32,yes,True
32,yes,True
32,yes,True
32,yes,True
32,yes,True
32,yes,True
32,yes,True
32,yes,True
32,,False
32,yes,True
32,yes,True
32,yes,True
32,yes,True
32,yes,True
34,no,False
34,no,False
34,no,False
34,no,False
34,no,False
34,no,False
34,no,False
34,no,False
34,no,False
34,no,False
34,no,False
34,no,False
34,no,False
34,no,False
34,no,False
34,no,False
34,no,False
34,no,False
34,no,False
34,no,False
35,no,False
35,,False
35,no,False
35,no,False
35,no,False
35,no,False
35,,False
35,,False
35,no,False
35,no,False
35,no,False
35,yes,True
35,,False
35,no,False
35,no,False
35,no,False
35,,False
35,no,False
35,,False
35,no,False
36,no,False
36,,False
36,,False
36,,False
36,,False
36,no,False
36,,False
36,,False
36,,False
36,,False
36,no,False
36,no,False
36,no,False
36,,False
36,,False
36,,False
36,no,False
36,,False
36,no,False
36,,False
38,no,False
38,no,False
38,no,False
38,no,False
38,no,False
38,no,False
38,no,False
38,no,False
38,no,False
38,no,False
38,no,False
38,no,False
38,no,False
38,no,False
38,no,False
38,no,False
38,no,False
38,no,False
38,no,False
38,no,False
39,,False
39,,False
39,,False
39,,False
39,,False
39,no,False
39,no,False
39,no,False
39,no,False
39,,False
39,,False
39,,False
39,no,False
39,,False
39,,False
39,no,False
39,,False
39,,False
39,,False
39,,False
40,no,False
40,no,False
40,no,False
40,no,False
40,no,False
40,no,False
40,no,False
40,no,False
40,no,False
40,no,False
40,no,False
40,no,False
40,no,False
40,no,False
40,no,False
40,no,False
40,no,False
40,no,False
40,no,False
40,no,False
41,,False
41,no,False
41,,False
41,no,False
41,,False
41,,False
41,,False
41,no,False
41,,False
41,,False
41,no,False
41,no,False
41,no,False
41,no,False
41,no,False
41,no,False
41,no,False
41,no,False
41,,False
41,,False
42,no,False
42,no,False
42,no,False
42,no,False
42,no,False
42,no,False
42,no,False
42,no,False
42,no,False
42,no,False
42,no,False
42,no,False
42,no,False
42,no,False
42,no,False
42,no,False
42,no,False
42,no,False
42,no,False
42,no,False
43,no,False
43,no,False
43,no,False
43,no,False
43,no,False
43,no,False
43,no,False
43,no,False
43,no,False
43,no,False
43,no,False
43,no,False
43,no,False
43,no,False
43,no,False
43,no,False
43,no,False
43,no,False
43,no,False
43,no,False
45,no,False
45,,False
45,,False
45,no,False
45,no,False
45,no,False
45,,False
45,,False
45,no,False
45,,False
45,no,False
45,no,False
45,no,False
45,no,False
45,no,False
45,no,False
45,no,False
45,,False
45,,False
45,,False
48,yes,True
48,yes,True
48,yes,True
48,yes,True
48,yes,True
48,yes,True
48,yes,True
48,yes,True
48,yes,True
48,yes,True
48,yes,True
48,yes,True
48,yes,True
48,yes,True
48,yes,True
48,yes,True
48,yes,True
48,yes,True
48,yes,True
48,yes,True
49,yes,True
49,yes,True
49,yes,True
49,yes,True
49,yes,True
49,yes,True
49,yes,True
49,,False
49,yes,True
49,yes,True
49,,False
49,yes,True
49,,False
49,yes,True
49,yes,True
49,yes,True
49,yes,True
49,yes,True
49,yes,True
49,,False
50,,False
50,,False
50,,False
50,,False
50,,False
50,no,False
50,no,False
50,,False
50,no,False
50,,False
50,no,False
50,no,False
50,,False
50,,False
50,,False
50,,False
50,,False
50,,False
50,,False
50,,False
52,no,False
52,no,False
52,no,False
52,no,False
52,no,False
52,no,False
52,no,False
52,no,False
52,no,False
52,no,False
52,no,False
52,no,False
52,no,False
52,no,False
52,no,False
52,no,False
52,no,False
52,no,False
52,no,False
52,no,False
53,yes,True
53,yes,True
53,yes,True
53,yes,True
53,,False
53,,False
53,,False
53,,False
53,,False
53,yes,True
53,,False
53,,False
53,yes,True
53,yes,True
53,,False
53,yes,True
53,yes,True
53,,False
53,yes,True
53,,False
54,yes,True
54,no,False
54,yes,True
54,yes,True
54,yes,True
54,yes,True
54,no,False
54,no,False
54,yes,True
54,yes,True
54,no,False
54,yes,True
54,no,False
54,yes,True
54,yes,True
54,yes,True
54,yes,True
54,yes,True
54,yes,True
54,yes,True
55,no,False
55,no,False
55,no,False
55,no,False
55,no,False
55,no,False
55,no,False
55,no,False
55,no,False
55,no,False
55,no,False
55,no,False
55,no,False
55,no,False
55,no,False
55,no,False
55,no,False
55,no,False
55,no,False
55,no,False
56,no,False
56,no,False
56,,False
56,no,False
56,,False
56,no,False
56,no,False
56,no,False
56,,False
56,,False
56,no,False
56,,False
56,,False
56,no,False
56,no,False
56,no,False
56,,False
56,,False
56,,False
56,no,False
57,no,False
57,no,False
57,no,False
57,no,False
57,no,False
57,no,False
57,no,False
57,no,False
57,no,False
57,no,False
57,no,False
57,no,False
57,no,False
57,no,False
57,no,False
57,no,False
57,no,False
57,no,False
57,no,False
57,no,False
58,no,False
58,no,False
58,no,False
58,yes,True
58,no,False
58,,False
58,yes,True
58,yes,True
58,yes,True
58,,False
58,yes,True
58,yes,True
58,no,False
58,,False
58,,False
58,,False
58,,False
58,,False
58,yes,True
58,,False
59,,False
59,,False
59,,False
59,,False
59,,False
59,,False
59,,False
59,,False
59,,False
59,,False
59,,False
59,,False
59,,False
59,,False
59,,False
59,,False
59,,False
59,,False
59,,False
59,,False
60,no,False
60,no,False
60,no,False
60,no,False
60,no,False
60,no,False
60,no,False
60,no,False
60,no,False
60,no,False
60,no,False
60,no,False
60,no,False
60,no,False
60,no,False
60,no,False
60,no,False
60,no,False
60,no,False
60,no,False
61,no,False
61,no,False
61,no,False
61,no,False
61,no,False
61,no,False
61,no,False
61,no,False
61,no,False
61,no,False
61,no,False
61,no,False
61,no,False
61,no,False
61,no,False
61,no,False
61,no,False
61,no,False
61,no,False
61,no,False
62,no,False
62,no,False
62,no,False
62,no,False
62,no,False
62,no,False
62,no,False
62,no,False
62,no,False
62,no,False
62,no,False
62,no,False
62,no,False
62,no,False
62,no,False
62,no,False
62,no,False
62,no,False
62,no,False
62,no,False
63,no,False
63,no,False
63,,False
63,no,False
63,,False
63,,False
63,,False
63,no,False
63,,False
63,no,False
63,,False
63,no,False
63,,False
63,no,False
63,,False
63,,False
63,,False
63,,False
63,,False
63,,False
64,no,False
64,no,False
64,no,False
64,no,False
64,no,False
64,no,False
64,no,False
64,no,False
64,no,False
64,no,False
64,no,False
64,no,False
64,no,False
64,no,False
64,no,False
64,no,False
64,no,False
64,no,False
64,no,False
64,no,False
65,no,False
65,no,False
65,no,False
65,no,False
65,no,False
65,no,False
65,no,False
65,no,False
65,no,False
65,no,False
65,no,False
65,no,False
65,no,False
65,no,False
65,no,False
65,no,False
65,no,False
65,no,False
65,no,False
65,no,False
66,no,False
66,no,False
66,no,False
66,no,False
66,no,False
66,no,False
66,no,False
66,no,False
66,no,False
66,no,False
66,no,False
66,no,False
66,no,False
66,no,False
66,no,False
66,no,False
66,no,False
66,no,False
66,no,False
66,no,False
67,no,False
67,no,False
67,no,False
67,no,False
67,no,False
67,no,False
67,no,False
67,no,False
67,no,False
67,no,False
67,no,False
67,no,False
67,no,False
67,no,False
67,no,False
67,no,False
67,no,False
67,no,False
67,no,False
67,no,False
68,,False
68,no,False
68,,False
68,,False
68,no,False
68,no,False
68,,False
68,no,False
68,,False
68,no,False
68,no,False
68,no,False
68,,False
68,no,False
68,no,False
68,,False
68,,False
68,,False
68,no,False
68,no,False
70,no,False
70,no,False
70,no,False
70,no,False
70,no,False
70,no,False
70,no,False
70,no,False
70,no,False
70,no,False
70,no,False
70,no,False
70,no,False
70,no,False
70,no,False
70,no,False
70,no,False
70,no,False
70,no,False
70,no,False
71,no,False
71,no,False
71,,False
71,,False
71,,False
71,no,False
71,no,False
71,,False
71,,False
71,,False
71,no,False
71,,False
71,,False
71,,False
71,no,False
71,,False
71,,False
71,,False
71,no,False
71,,False
72,,False
72,,False
72,no,False
72,,False
72,,False
72,no,False
72,,False
72,,False
72,,False
72,,False
72,,False
72,,False
72,,False
72,no,False
72,,False
72,no,False
72,,False
72,,False
72,,False
72,,False
73,no,False
73,no,False
73,no,False
73,no,False
73,no,False
73,no,False
73,no,False
73,no,False
73,no,False
73,no,False
73,no,False
73,no,False
73,no,False
73,no,False
73,no,False
73,no,False
73,no,False
73,no,False
73,no,False
73,no,False
77,yes,True
77,yes,True
77,yes,True
77,yes,True
77,,False
77,no,False
77,no,False
77,,False
77,yes,True
77,yes,True
77,yes,True
77,yes,True
77,yes,True
77,yes,True
77,no,False
77,yes,True
77,,False
77,yes,True
77,yes,True
77,yes,True
78,yes,True
78,yes,True
78,yes,True
78,yes,True
78,yes,True
78,yes,True
78,yes,True
78,yes,True
78,yes,True
78,yes,True
78,yes,True
78,yes,True
78,yes,True
78,yes,True
78,yes,True
78,yes,True
78,yes,True
78,yes,True
78,yes,True
78,yes,True
79,no,False
79,no,False
79,no,False
79,no,False
79,no,False
79,no,False
79,no,False
79,no,False
79,no,False
79,no,False
79,no,False
79,no,False
79,no,False
79,no,False
79,no,False
79,no,False
79,no,False
79,no,False
79,no,False
79,no,False
80,,False
80,no,False
80,no,False
80,no,False
80,,False
80,no,False
80,no,False
80,no,False
80,,False
80,no,False
80,no,False
80,no,False
80,no,False
80,no,False
80,,False
80,no,False
80,no,False
80,no,False
80,no,False
80,no,False
83,no,False
83,no,False
83,no,False
83,no,False
83,no,False
83,no,False
83,no,False
83,no,False
83,no,False
83,no,False
83,no,False
83,no,False
83,no,False
83,no,False
83,no,False
83,no,False
83,no,False
83,no,False
83,no,False
83,no,False
84,no,False
84,no,False
84,no,False
84,no,False
84,no,False
84,no,False
84,no,False
84,no,False
84,no,False
84,no,False
84,no,False
84,no,False
84,no,False
84,no,False
84,no,False
